year,month,day,47N,46N,45N,44N,43N,42N,41N,40N,39N,38N,37N,36N,35N,34N,33N,32N,31N
2014,4,19,-0.032,0.116,-0.063,0.233,0.259,-0.015,0.317,0.793,1.188,1.308,1.399,1.492,1.205,0.781,0.021,0.178,0.195
2014,4,20,-0.193,-0.117,-0.063,0.022,0.216,0.186,0.168,0.569,1.204,0.965,0.85,1.231,1.179,0.635,0.197,0.409,0.693
2014,4,21,0.066,0.066,0.171,-0.008,0.248,0.424,0.218,0.7,1.184,0.376,0.684,0.897,1.147,-0.048,0.197,0.21,0.028
2014,4,22,0.166,0.094,0.2,0.249,0.164,0.318,0.058,-0.052,0.772,0.56,0.939,1.091,1.322,0.415,0.226,0.343,0.48
2014,4,23,0.146,-0.294,-0.345,-0.545,-0.391,-0.565,-0.282,-0.331,0.268,0.697,1.27,1.943,2.356,1.893,1.166,0.801,1.333
2014,4,24,-0.265,-0.783,-1.254,-1.297,-1.213,-1.001,-0.68,-0.637,0.002,0.273,0.952,1.485,2.421,1.839,0.684,0.74,1.371
2014,4,25,-0.122,-0.126,-0.27,-0.295,-0.271,-0.248,-0.127,-0.167,0.023,0.297,0.488,0.845,1.369,1.136,0.327,0.351,0.731
2014,4,26,-0.174,0.033,-0.198,-0.2,0.131,-0.194,0.323,0.09,0.637,0.859,0.715,0.807,1.62,1.546,1.196,0.831,1.068
2014,4,27,-0.257,-0.259,-0.493,-0.379,0.081,0.019,0.085,0.346,0.552,0.48,0.441,1.034,1.49,2.331,2.273,1.501,1.731
2014,4,28,-0.128,-0.19,0.007,-0.295,0.274,0.094,-0.019,0.007,0.484,-0.058,0.427,0.962,1.087,1.82,1.25,1.135,1.715
2014,4,29,0.076,0.095,0.171,0.135,0.153,0.088,0.123,0.386,0.587,0.493,0.739,1.285,0.959,0.568,0.446,0.743,1.271
2014,4,30,0.087,0.03,0.101,0.144,0.405,0.176,0.06,0.067,0.184,0,0.259,-0.108,0.017,-0.14,0.221,0.619,0.397
2014,5,1,0.017,0.317,0.131,0.015,0.122,-0.061,-0.125,-0.067,0.134,-0.392,0.102,-0.105,-0.158,-0.114,0.097,0.337,0.378
2014,5,2,0.178,-0.505,0.237,-0.191,0.056,-0.208,0.162,-0.136,0.009,0.114,0.089,-0.154,-0.104,-0.234,0.034,0.212,0.111
2014,5,3,-0.239,-0.275,-0.132,-0.342,-0.11,-0.134,0.16,0.185,0.456,0.083,0.178,0.356,0.315,0.044,0.008,0.045,-0.342
2014,5,4,-0.461,-0.758,-0.847,-0.791,-0.3,-0.264,-0.224,0.02,0.336,0.517,0.682,1.113,1.221,0.623,0.19,0.009,-0.217
2014,5,5,-0.081,-0.036,-0.473,-0.698,-0.265,-0.291,-0.097,0.19,0.469,0.39,0.711,1.614,1.581,1.276,0.897,0.39,-0.01
2014,5,6,0.233,-0.149,0.234,0.041,0.289,0.266,0.631,1.099,1.661,1.92,1.565,2.303,2.352,2.437,1.917,1.2,1.319
2014,5,7,0.146,0.197,0.211,0.212,0.739,1.074,1.299,2.441,3.18,3.477,2.794,2.557,2.448,3.314,3.221,1.678,2.001
2014,5,8,0.014,0.037,-0.013,-0.197,0.253,0.212,0.068,0.466,0.966,1.096,1.246,1.425,1.774,1.899,1.812,1.075,1.356
2014,5,9,-0.182,-0.372,-0.399,-0.498,-0.205,-0.111,-0.271,-0.078,0.253,-0.026,0.177,0.073,0.956,1.089,0.982,1.008,1.744
2014,5,10,0.35,-0.152,-0.057,-0.203,0.106,0.055,0.092,0.63,0.891,0.802,0.802,1.291,1.414,1.79,1.198,1.097,1.515
2014,5,11,0.193,0.078,0.153,-0.028,0.422,0.431,0.573,1.352,1.973,1.985,2.26,3.336,2.744,2.422,1.611,1.2,1.31
2014,5,12,0.132,0.048,0.233,0.237,0.812,1.239,1.161,1.477,1.64,1.064,1.009,1.332,1.082,0.655,0.776,0.664,0.884
2014,5,13,0.031,0.088,0.275,0.527,0.898,0.601,0.577,0.7,0.507,0.058,0.178,0.072,0.051,0.004,0.057,0.325,0.526
2014,5,14,0.052,0.383,0.21,0.275,0.229,-0.126,-0.077,0.015,-0.044,0.059,-0.116,0.081,-0.082,-0.171,0.086,0.334,0.29
2014,5,15,-0.152,0.04,-0.102,-0.037,0.095,-0.059,-0.043,0.027,0.103,-0.034,-0.053,0.076,-0.221,-0.291,0.043,0.195,0.227
2014,5,16,-0.343,0.01,-0.054,0.09,0.027,0.117,-0.052,0.116,0.443,0.196,0.057,0.369,0.08,-0.333,-0.01,0.027,-0.011
2014,5,17,-0.117,-0.092,-0.101,0.232,0.253,0.496,0.367,1.125,1.517,1.308,0.944,1.488,1.241,0.269,0.014,0.018,0.169
2014,5,18,0.045,-0.037,-0.018,0.134,0.13,0.217,0.301,0.94,1.393,1.282,1.224,2.163,2.228,1.093,0.372,0.245,0.439
2014,5,19,-0.001,0.025,-0.04,-0.105,-0.138,0.026,0.006,0.304,0.822,0.577,0.797,2.051,2.612,1.525,0.587,0.43,0.807
2014,5,20,0.06,0.243,0.199,0.162,0.21,0.469,0.243,0.484,0.474,0.272,0.478,0.848,1.537,1.543,1.227,0.997,1.475
2014,5,21,0.738,0.72,0.909,1.08,1.511,2.397,1.774,1.942,1.355,0.753,0.59,0.654,0.759,1.48,1.671,1.252,2.018
2014,5,22,0.461,0.485,0.746,0.838,1.398,2.44,2.147,2.056,2.035,1.175,0.712,1.035,0.73,1.198,0.935,0.726,1.451
2014,5,23,0.241,0.241,0.341,0.44,0.462,0.762,0.986,1.082,1.108,0.584,0.186,0.627,0.323,0.724,0.488,0.652,1.081
2014,5,24,0.335,0.158,0.268,0.219,0.459,0.609,0.892,1.396,1.191,0.92,0.587,0.475,0.593,0.5,0.494,0.529,0.748
2014,5,25,0.3,0.311,0.385,0.464,0.767,1.134,1.103,1.928,1.86,1.868,1.308,1.415,1.017,0.667,0.227,0.393,0.86
2014,5,26,0.318,-0.074,0.269,0.269,0.77,1.317,1.402,2.253,2.424,2.22,1.789,1.913,1.31,0.478,0.23,0.348,0.371
2014,5,27,0.104,-0.14,0.089,0.512,0.735,1.402,1.695,2.828,3.134,2.784,1.937,2.084,1.737,0.542,0.062,0.125,0.485
2014,5,28,0.144,-0.016,0.042,0.389,0.601,0.882,1.361,2.274,3.3,2.782,2.934,3.041,2.266,0.582,0.147,0.127,0.269
2014,5,29,0.347,0.172,0.179,0.523,0.949,0.778,1.393,2.745,3.04,2.503,2.769,2.448,1.818,0.636,0.034,0.092,0.242
2014,5,30,0.627,0.562,0.874,1.206,2.186,3.065,3.584,3.994,3.489,2.28,1.831,1.255,1.232,0.647,0.097,0.162,0.12
2014,5,31,0.926,1.217,1.644,1.794,2.773,3.208,3.498,4.161,3.166,1.755,2.021,1.83,1.929,1.321,0.322,0.592,0.617
2014,6,1,0.856,0.803,1.15,1.2,2.094,2.947,3.216,3.773,3.009,1.227,0.973,1.198,1.556,1.351,0.712,0.772,1.043
2014,6,2,0.807,0.787,1.29,1.447,2.413,3.113,4.048,4.098,2.338,0.661,0.455,0.288,0.938,0.998,0.834,1.1,1.174
2014,6,3,0.957,0.83,1.208,1.758,2.438,3.523,3.095,2.878,2.069,0.952,0.262,0.764,0.969,1.179,1.088,1.28,1.334
2014,6,4,0.902,0.936,1.099,1.23,2.234,2.712,2.611,2.583,1.897,0.779,0.888,1.263,0.95,1.257,0.939,1.262,1.622
2014,6,5,1.06,1.083,1.297,1.783,3.002,3.598,3.486,1.909,1.306,0.633,0.668,0.885,0.75,0.772,0.612,1.07,1.296
2014,6,6,1.165,1.245,1.628,1.763,3.116,3.78,4.459,1.898,0.559,0.205,0.266,0.14,0.543,0.74,0.496,0.889,0.857
2014,6,7,1.092,0.977,1.551,1.48,2.673,3.439,4.693,2.901,1.369,0.244,0.192,-0.056,0.379,0.888,0.461,0.896,1.5
2014,6,8,0.817,0.585,1.059,1.106,2.244,3.346,4.89,3.983,2.323,0.643,-0.031,0.326,0.369,0.595,0.369,0.718,0.921
2014,6,9,0.526,0.447,1.023,1.372,2.418,3.835,4.625,4.391,2.713,1.308,-0.092,0.29,0.213,0.378,0.144,0.207,0.266
2014,6,10,0.677,0.798,1.191,1.567,2.763,4.666,4.469,4.556,2.462,0.434,0.004,-0.021,-0.171,-0.1,-0.063,0.222,0.11
2014,6,11,0.253,0.391,0.884,1.164,1.794,3.425,3.207,2.845,1.515,0.035,-0.195,-0.51,-0.123,-0.106,0.137,0.213,0.084
2014,6,12,-0.025,0.033,0.085,0.483,0.288,-0.267,1.014,1.518,1.011,0.067,-0.026,0.266,-0.136,0.222,0.146,0.528,0.322
2014,6,13,0.031,0.198,-0.079,0.144,0.372,-0.46,0.187,1.677,2.362,1.838,1.39,1.242,0.615,0.711,0.365,0.935,1.031
2014,6,14,0.124,0.377,0.207,-0.004,0.528,1.047,1.43,3.168,3.101,2.46,1.872,1.778,1.591,1.062,0.482,0.807,1.002
2014,6,15,0.076,0.154,0.302,0.572,0.617,1.926,1.965,2.584,3.066,1.865,1.614,1.348,1.139,0.691,0.358,0.552,0.648
2014,6,16,0.389,0.401,0.371,0.37,0.626,1.24,0.927,2.72,2.519,2.231,1.653,1.544,1.317,0.888,0.525,0.576,0.778
2014,6,17,0.475,0.387,0.332,0.017,0.602,0.513,1.259,2.215,2.927,2.239,1.561,2.173,1.731,1.457,0.859,1.007,1.254
2014,6,18,0.142,-0.003,0.212,0.132,0.579,1.05,1.205,1.755,2.541,1.271,1.641,1.655,1.38,1.217,0.861,0.888,1.075
2014,6,19,-0.003,-0.109,0.191,0.179,0.588,0.816,0.587,1.636,1.672,1.207,1.358,0.886,0.968,0.66,0.33,0.724,1.069
2014,6,20,-0.013,0.081,0.127,0.2,0.423,0.383,0.464,1.255,2.369,1.283,1.307,1.711,0.914,0.568,0.306,0.443,0.64
2014,6,21,0.103,0.263,0.591,0.513,0.922,1.35,0.97,1.71,2.55,2.641,1.862,2.116,1.562,0.65,0.108,0.312,0.286
2014,6,22,0.181,0.534,0.709,0.726,1.334,1.192,1.365,2.4,2.143,1.964,1.72,1.628,1.507,0.571,0.082,0.2,0.22
2014,6,23,0.156,0.187,0.272,0.514,0.372,0.764,0.594,0.951,1.999,0.978,1.311,1.314,1.262,0.74,0.265,0.36,0.442
2014,6,24,-0.197,-0.064,-0.037,0.147,-0.097,0.551,0.571,0.548,1.919,1.484,1.271,1.531,0.909,0.872,0.353,0.486,0.732
2014,6,25,-0.148,0.052,-0.113,0.35,0.142,-0.242,0.333,0.276,1.178,1.263,1.407,1.958,1.53,1.172,0.305,0.384,0.474
2014,6,26,0.01,0.147,-0.146,0.191,0.286,-0.09,-0.223,-0.405,0.436,0.293,0.575,1.559,1.83,1.748,0.417,0.291,0.404
2014,6,27,-0.335,-0.165,-0.265,-0.398,-0.36,-0.134,-0.594,-0.806,0.401,-0.018,0.22,0.922,1.064,1.686,0.673,0.593,0.775
2014,6,28,-0.564,-0.672,-0.533,-0.32,-0.322,-0.162,-0.241,0.091,0.49,0.113,0.402,1.229,1.654,1.655,0.852,0.709,0.928
2014,6,29,-0.009,-0.033,0.014,0.014,0.171,0.382,0.191,0.812,1.777,1.647,1.403,1.779,1.962,1.326,0.45,0.441,0.744
2014,6,30,0.115,0.239,0.34,0.446,1.146,1.707,1.164,1.616,1.962,1.052,1.154,0.914,0.797,0.555,0.143,0.153,0.328
2014,7,1,0.373,0.596,0.8,1.189,1.324,1.579,1.348,0.09,1.199,0.49,0.284,-0.011,-0.156,0.194,0.13,0.138,0.047
2014,7,2,0.339,0.598,0.583,0.893,0.99,0.829,1.283,0.76,1.355,0.419,0.201,0.121,0.039,0.405,0.154,0.256,0.257
2014,7,3,0.175,0.533,0.467,0.764,1.441,1.682,1.67,2.054,2.375,1.577,0.818,0.587,0.539,0.645,0.21,0.473,0.346
2014,7,4,0.21,0.52,0.527,0.698,1.392,1.691,1.755,2.828,2.944,1.871,1.089,0.931,0.766,0.575,0.144,0.125,-0.073
2014,7,5,0.12,0.079,0.313,0.484,0.666,0.912,0.879,0.619,1.764,0.638,0.853,0.573,0.379,0.011,-0.079,0.014,-0.017
2014,7,6,0.012,0.022,0.123,0.315,0.266,0.187,0.571,0.635,1.129,0.108,0.367,0.205,0.257,-0.052,0.039,0.162,0.137
2014,7,7,0.219,0.29,0.307,0.661,1.047,1.221,0.878,1.227,1.045,0.475,0.438,0.227,0.347,0.248,0.176,0.39,0.483
2014,7,8,1.043,1.438,1.585,1.485,2.019,2.872,1.73,1.428,1.174,0.116,0.825,0.379,0.426,0.337,0.196,0.501,0.755
2014,7,9,1.47,1.581,1.897,1.722,2.212,3.09,1.781,-0.215,0.575,-0.153,-0.113,0.212,0.44,0.544,0.322,0.507,0.729
2014,7,10,1.107,0.998,1.243,1.819,2.215,2.285,2.106,0.093,-0.35,0.464,-0.403,0.084,0.234,0.706,0.27,0.788,1.106
2014,7,11,0.593,0.862,0.919,1.316,1.74,0.569,0.049,-0.087,-0.465,0.318,-0.125,-0.037,0.319,0.74,0.633,0.907,0.954
2014,7,12,0.32,0.614,0.49,0.241,0.009,0.102,-0.005,-0.344,-0.279,0.271,0.224,0.49,0.755,1.356,0.842,1.142,1.432
2014,7,13,0.222,0.349,0.362,0.53,-0.14,0.21,0.1,0.332,0.751,0.635,1.341,1.791,1.795,1.443,0.718,1.003,1.378
2014,7,14,0.698,0.514,0.397,1.095,1.011,1.159,1.498,2.664,2.801,1.694,1.761,1.478,1.194,0.478,0.005,0.229,0.104
2014,7,15,0.832,0.99,0.726,1.782,2.496,2.353,2.152,1.401,0.8,0.027,0.031,-0.196,-0.007,-0.208,0.002,-0.056,-0.225
2014,7,16,0.81,1.234,1.236,1.224,2.042,1.34,0.949,0.293,-0.233,-0.42,-0.034,-0.269,-0.121,-0.222,0.098,0.157,0.155
2014,7,17,0.625,0.731,0.96,0.801,0.821,1.67,-0.197,0.246,-1.114,-0.375,-0.069,-0.153,-0.055,0.135,0.086,0.623,0.978
2014,7,18,0.73,0.553,0.632,1.323,1.113,2.486,0.867,0.161,-0.465,-0.23,0.206,0.128,0.074,0.361,0.448,0.787,1.246
2014,7,19,0.29,0.151,0.5,1.475,1.332,2.431,1.782,0.506,-0.235,0.466,-0.06,0.011,0.22,0.56,0.358,0.746,1.106
2014,7,20,0.03,0.333,0.324,1.011,1.026,1.792,1.416,0.647,-0.251,0.139,-0.116,-0.144,0.036,0.305,0.283,0.63,0.826
2014,7,21,0.14,0.219,0.66,0.504,0.644,1.187,0.089,-0.064,-0.23,-0.361,-0.198,-0.22,-0.046,0.255,0.228,0.634,0.899
2014,7,22,0.154,0.227,0.281,0.247,-0.232,0.203,0.605,-0.584,-0.26,-0.43,-0.34,0.09,0.163,0.697,0.584,1.128,1.398
2014,7,23,-0.003,-0.073,-0.068,0.305,0.052,-0.078,0.104,-1.254,-0.105,0.019,-0.164,0.59,0.809,1.268,1.043,1.484,1.348
2014,7,24,0.067,0.005,-0.127,0.082,-0.133,-0.063,0.4,0.217,0.642,0.336,0.459,1.35,1.502,1.09,0.657,0.865,0.859
2014,7,25,-0.012,0.098,0.322,0.216,1.118,1.806,2.013,2.83,2.682,1.98,1.47,1.612,1.774,0.601,0.335,0.251,0.488
2014,7,26,0.142,0.432,1.102,0.729,1.65,2.769,2.814,2.258,1.962,0.636,0.417,0.416,0.41,0.143,0.076,0.087,0.238
2014,7,27,0.614,0.637,1.322,1.122,1.737,1.435,1.882,0.49,0.732,0.282,-0.042,0.094,0.025,0.029,0.134,0.213,0.126
2014,7,28,1.01,1.142,1.449,0.81,1.452,0.669,1.591,0.27,0.394,0.098,0.01,0.076,0.021,0.216,0.093,0.372,0.304
2014,7,29,0.863,0.985,1.111,0.982,1.632,0.941,1.114,0.521,0.428,-0.021,0.124,0.075,0.005,0.363,0.248,0.396,0.12
2014,7,30,0.816,0.943,1.079,1.037,1.769,1.299,1.26,0.84,0.552,-0.064,0.215,0.315,0.386,0.622,0.364,0.363,0.559
2014,7,31,1.128,1.216,1.271,1.02,1.887,2.183,1.656,1.064,0.844,0.465,0.073,0.404,0.493,0.737,0.529,0.577,0.673
2014,8,1,1.04,1.281,1.258,0.95,1.453,1.784,1.956,1.664,0.816,0.053,0.276,0.49,0.55,0.649,0.417,0.594,0.67
2014,8,2,0.871,0.997,0.838,0.912,1.401,1.412,1.2,1.436,0.88,0.649,0.584,0.45,0.331,0.371,0.313,0.483,0.598
2014,8,3,0.804,0.97,0.769,0.403,1.267,1.506,1.288,1.543,1.528,0.475,0.883,0.869,0.588,0.301,0.069,0.268,0.326
2014,8,4,0.8,0.79,0.909,1.011,1.525,1.822,0.994,1.688,1.244,0.807,0.487,0.594,0.785,0.259,0.077,0.199,0.123
2014,8,5,1.018,0.789,0.896,0.781,1.237,0.998,0.906,1.535,0.812,-0.07,0.291,0.103,0.57,0.459,0.348,0.58,0.586
2014,8,6,0.789,0.407,0.697,0.581,1.07,1.237,0.467,1.001,0.907,0.066,0.426,0.324,0.525,0.565,0.675,1.024,1.328
2014,8,7,0.792,0.426,0.783,0.38,1.094,0.902,0.941,1.364,1.465,0.555,0.701,0.751,0.638,0.759,0.42,0.952,1.284
2014,8,8,0.931,0.527,0.76,1.343,1.363,1.446,1.444,2.01,1.904,1.371,0.938,0.968,0.75,0.67,0.3,0.578,0.866
2014,8,9,0.852,0.796,1.029,0.767,1.508,1.678,2.384,2.686,2.456,1.481,1.007,1.15,0.794,0.573,0.214,0.338,0.542
2014,8,10,0.738,1.154,1.231,1.437,1.531,2.108,2.421,1.931,1.323,0.868,0.815,1.148,1.093,0.596,0.31,0.458,0.572
2014,8,11,0.832,0.953,1.12,0.852,0.863,0.83,0.528,0.384,0.146,-0.109,0.19,0.721,0.971,0.844,0.444,0.448,0.522
2014,8,12,0.314,0.373,0.255,0.506,-0.277,0.097,-0.224,-0.155,-0.081,0.012,0.017,0.432,0.557,0.985,0.469,0.775,0.839
2014,8,13,-0.075,-0.084,-0.002,0.426,-0.195,-0.049,-0.235,0.138,0.025,0.131,0.217,0.483,0.669,0.846,0.619,0.876,1.059
2014,8,14,-0.091,-0.009,-0.054,0.527,-0.147,-0.028,-0.052,0.78,0.327,0.672,0.515,0.636,0.917,0.825,0.415,0.668,0.803
2014,8,15,-0.221,0.139,0.282,0.654,-0.206,0.548,0.181,1.126,0.723,0.172,0.293,0.43,0.595,0.691,0.297,0.689,0.772
2014,8,16,-0.101,0.252,0.306,0.327,-0.024,0.659,0.225,0.635,0.83,0.365,-0.044,0.084,0.429,0.555,0.535,0.665,0.548
2014,8,17,0.175,0.485,0.58,0.95,0.647,0.755,0.6,0.664,0.389,0.229,0.074,0.577,0.569,0.79,0.531,0.6,0.624
2014,8,18,0.476,0.946,1.003,1.168,1.913,1.672,1.107,0.82,0.43,0.074,0.485,1.124,0.937,0.851,0.511,0.592,0.709
2014,8,19,0.436,0.917,1.035,0.746,1.264,1.869,1.804,1.362,0.928,0.288,0.367,0.803,1.023,0.686,0.312,0.267,0.243
2014,8,20,0.413,0.34,0.421,0.758,0.825,1.272,1.564,0.959,0.538,-0.011,0.225,0.271,0.5,0.465,0.206,0.191,0.356
2014,8,21,0.166,0.123,0.227,0.19,0.48,0.847,1.511,0.671,0.608,-0.445,0.092,0.088,0.305,0.334,0.247,0.402,0.349
2014,8,22,-0.107,0.217,0.068,0.215,-0.106,0.46,1.205,0.465,0.887,0.054,-0.02,0.111,0.256,0.308,0.065,0.374,0.316
2014,8,23,-0.113,0.115,-0.038,1.015,0.893,0.718,1.248,0.682,1.049,-0.815,0.094,0.254,0.212,0.214,0.2,0.301,0.501
2014,8,24,0.299,0.959,0.631,0.819,1.867,1.59,1.861,0.62,0.61,0.011,-0.057,0.128,0.129,0.374,0.256,0.454,0.57
2014,8,25,0.218,0.843,0.78,0.796,1.579,1.493,2.246,0.806,0.28,-0.254,-0.045,0.154,0.001,0.632,0.358,0.598,0.822
2014,8,26,0.063,0.66,0.885,0.638,1.21,0.663,0.473,0.511,-0.099,-0.24,-0.026,0.012,0.114,0.351,0.48,0.728,0.521
2014,8,27,0.255,0.735,0.83,0.479,0.711,0.198,0.142,-0.401,0.284,-0.53,0.035,0.234,0.251,0.263,0.305,0.392,0.265
2014,8,28,0.337,0.233,0.721,1.132,0.623,0.409,0.161,-0.312,-0.374,0.189,0.077,0.363,0.257,0.223,0.297,0.347,0.167
2014,8,29,0.206,0.037,0.537,0.907,0.949,0.771,0.446,0.373,0.008,0.084,0.343,0.656,0.489,0.735,0.483,0.515,0.829
2014,8,30,0.021,0.045,0.103,-0.079,0.16,0.647,0.574,0.853,1.262,0.818,0.876,0.881,1.072,1.027,0.551,0.635,0.918
2014,8,31,-0.165,-0.141,0.343,0.157,-0.164,0.444,0.76,0.786,1.474,1.198,1.12,1.359,1.135,0.755,0.086,0.248,0.469
2014,9,1,-0.094,-0.093,0.129,0.832,0.246,0.543,0.796,1.738,1.555,1.408,0.953,1.091,1.138,0.486,0.163,0.074,0.063
2014,9,2,0.09,0.16,0.26,0.379,1.044,1.884,1.701,1.707,1.068,0.703,0.724,0.454,0.63,0.52,0.125,0.122,0.333
2014,9,3,0.54,0.397,1.329,0.954,1.736,3.223,3.333,2.348,1.132,0.575,0.291,0.48,0.66,0.529,0.314,0.533,0.758
2014,9,4,0.653,0.628,0.89,1.676,2.115,2.767,3.81,2.687,1.271,0.054,0.023,0.299,0.251,0.594,0.432,0.819,1.127
2014,9,5,0.199,0.622,1.033,1.438,2.016,1.004,1.393,0.237,0.072,0.035,-0.081,0.11,-0.06,0.272,0.216,0.681,0.953
2014,9,6,0.021,0.566,0.477,0.197,0.251,-0.694,0.112,-0.157,-0.18,-0.012,0.095,-0.025,-0.018,0.234,0.3,0.642,0.72
2014,9,7,-0.057,-0.032,0.177,-0.245,-0.022,-0.426,0.13,-0.394,-0.245,0.038,0.223,0.601,0.672,0.707,0.508,0.552,0.552
2014,9,8,0.036,-0.047,0.091,0.09,0.227,0.077,0.297,-0.148,0.161,0.055,0.72,1.311,1.076,0.649,0.176,0.182,-0.193
2014,9,9,0.227,0.188,0.438,0.563,1.271,1.084,0.936,0.62,0.58,0.587,0.601,1.001,1.016,0.43,0.064,-0.112,-0.208
2014,9,10,0.148,0.204,0.449,0.68,1.59,1.613,1.809,1.095,0.564,0.161,0.318,0.444,0.853,0.204,0.248,0.264,0.255
2014,9,11,0.087,0.4,0.651,0.991,1.281,1.121,0.637,0.214,-0.063,-0.091,0.178,0.324,0.544,0.492,0.451,0.35,0.267
2014,9,12,0.023,0.674,0.837,0.669,0.445,-0.18,-0.034,-0.385,-0.165,0.154,0.264,0.5,0.767,0.651,0.338,0.414,0.601
2014,9,13,-0.13,0.44,0.483,0.626,0.063,0.076,0.175,-0.106,0.314,0.122,0.377,0.274,0.805,0.585,0.375,0.551,0.498
2014,9,14,-0.207,0.433,0.117,0.622,0.226,0.319,0.203,0.253,0.313,-0.176,0.237,0.636,0.78,0.338,0.151,0.278,0.397
2014,9,15,0.112,0.358,0.12,0.51,0.009,0.162,0.093,-0.547,0.003,-0.01,0.373,0.926,1.026,0.588,0.259,0.27,0.336
2014,9,16,0.081,0.274,0.013,-0.092,-0.297,-0.289,-0.259,-0.208,-0.054,-0.109,0.427,1.141,1.066,0.732,0.102,0.256,0.277
2014,9,17,-0.133,0.099,-0.016,-0.291,-0.074,0.051,-0.545,-0.397,-0.091,-0.135,0.363,0.748,0.934,0.526,0.239,0.302,0.612
2014,9,18,-0.115,0.089,0.346,-0.201,-0.379,-0.239,-0.29,-0.541,-0.522,-0.294,0.087,-0.019,0.387,0.696,0.627,0.693,0.721
2014,9,19,-0.133,-0.174,0.057,0.171,-0.144,0.106,-0.144,-0.255,-0.268,-0.121,0.026,-0.075,0.285,1.131,1.087,1.016,1.275
2014,9,20,-0.06,0.077,0.183,0.475,0.535,0.203,-0.154,-0.098,0.016,-0.042,0.155,0.176,0.416,0.744,0.807,1.124,1.794
2014,9,21,0.012,-0.025,-0.02,0.004,-0.095,-0.377,-0.166,-0.134,0.074,0.02,0.005,0.172,0.437,0.629,0.61,1.059,1.611
2014,9,22,-0.246,-0.116,-0.147,-0.154,-0.542,-0.415,-0.248,-0.117,-0.097,-0.087,0.235,0.503,0.73,0.807,0.531,1.144,1.686
2014,9,23,-0.451,-0.412,-0.473,-0.566,-0.578,-0.705,-0.415,-0.156,-0.075,0.332,0.431,0.723,1.137,0.762,0.501,0.795,1.021
2014,9,24,-1.082,-1.382,-1.632,-1.613,-1.515,-1.011,-0.585,-0.273,0.069,-0.248,0.108,0.815,0.649,0.615,0.374,0.812,1.046
2014,9,25,-1.733,-2.201,-2.098,-1.868,-1.51,-0.796,-0.555,-0.325,-0.043,-0.126,-0.07,0.317,0.79,0.713,0.7,0.793,0.842
2014,9,26,-0.893,-1.377,-1.833,-1.73,-1.309,-0.691,-0.264,-0.103,-0.199,0.063,0.047,0.482,1.003,1.456,1.048,1.034,1.029
2014,9,27,0.005,0.074,-0.036,-0.139,0.216,-0.236,-0.129,0.212,0.251,0.656,0.714,1.205,1.7,2.088,1.773,1.514,1.734
2014,9,28,0.156,0.602,0.698,0.416,0.966,1.32,1.293,1.857,2.267,2.011,1.365,1.331,1.391,1.691,1.59,1.618,2.084
2014,9,29,0.204,0.261,0.557,0.402,0.545,0.783,1.193,1.202,1.337,1.078,0.643,0.743,0.938,1.007,0.948,1.157,1.527
2014,9,30,0.242,0.006,0.169,0.196,0.156,-0.061,0.778,0.918,1.272,1.367,0.938,1.212,1.202,0.958,0.588,0.95,1.186
2014,10,1,0.163,0.224,0.044,0.217,0.54,1.149,2.307,2.647,2.895,2.11,1.428,1.657,1.257,0.672,0.278,0.389,0.896
2014,10,2,-0.048,0.033,0.123,0.584,1.261,1.773,2.389,1.875,1.527,0.921,0.539,0.504,0.39,0.081,0.183,0.302,0.528
2014,10,3,-0.05,0.191,0.349,0.51,0.975,0.476,0.401,0.402,0.191,-0.001,0.195,0.217,-0.064,0.015,0.031,0.063,0.243
2014,10,4,-0.076,0.277,0.187,0.264,0.432,0.048,-0.021,0.284,0.184,-0.09,0.119,0.122,-0.188,-0.095,-0.024,0.117,0.22
2014,10,5,0.102,0.303,0.353,0.354,0.541,-0.033,0.192,0.075,0.135,-0.132,0.061,-0.046,0.086,-0.142,0.045,-0.059,-0.011
2014,10,6,0.201,0.372,0.59,0.595,0.738,0.071,-0.023,0.054,0.015,-0.378,0.152,0.175,-0.169,-0.141,-0.115,0.014,-0.057
2014,10,7,0.494,0.423,0.344,0.113,0.245,-0.124,-0.27,0.017,-0.102,-0.074,0.063,0.031,-0.236,-0.214,-0.015,-0.153,-0.209
2014,10,8,0.24,0.225,0.352,-0.082,-0.044,-0.26,-0.115,-0.034,0.186,0.281,0.228,0.091,-0.005,-0.175,-0.007,-0.099,-0.097
2014,10,9,0.06,-0.031,0.123,-0.023,-0.01,-0.195,-0.086,0.429,0.519,0.542,0.624,0.637,0.54,-0.019,-0.008,0.063,0.079
2014,10,10,0.047,-0.126,-0.064,0.025,0.029,-0.013,0.21,0.841,0.886,0.767,0.63,0.682,0.77,0.214,0.056,0.129,0.293
2014,10,11,-0.071,-0.196,-0.023,-0.025,-0.116,0.271,0.612,1.248,1.625,1.42,0.953,1.097,1.148,0.577,0.196,0.386,0.683
2014,10,12,-0.071,-0.174,-0.076,0.096,0.09,0.485,0.787,1.613,1.875,1.402,1.079,1.075,1.01,0.481,0.071,0.233,0.65
2014,10,13,-0.196,-0.136,-0.162,0.157,0.027,0.209,0.488,0.845,0.708,0.249,0.103,-0.019,-0.11,-0.054,-0.024,0.23,0.294
2014,10,14,-0.382,-0.194,-0.221,0.018,-0.133,0.151,0.093,-0.018,-0.201,-0.345,-0.136,-0.144,-0.154,-0.151,0.057,0.129,0.064
