"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-18","0.9",,"0.0","0.0","0.0","9.7","11.7","3.3","  170","  260","2.7","3.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-19","0.7",,"0.0","0.0","0.0","6.8","13.3","2.2","   10","   10","3.6","4.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-20","3.1",,"4.3","0.0","0.0","10.7","15.6","7.8","  180","  170","10.3","16.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-21","1.9",,"17.0","0.0","0.0","11.2","15.0","7.8","  260","  260","7.6","12.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-22","2.9",,"1.0","0.0","0.0","12.1","13.9","6.7","  180","  170","6.7","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-23","3.0",,"3.6","0.0","0.0","10.2","13.9","7.8","  200","  190","8.1","12.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-24","4.7",,"5.6","0.0","0.0","10.7","13.3","9.4","  180","  170","11.2","17.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-25","7.5",,"18.5","0.0","0.0","11.7","12.8","9.4","  180","  170","14.3","22.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-26","5.5",,"9.1","0.0","0.0","10.3","13.9","8.9","  200","  180","11.2","17.0","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-27","2.3",,"17.5","0.0","0.0","10.1","12.8","7.2","  300","  290","8.9","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-28","4.8",,"31.2","0.0","0.0","11.9","16.1","9.4","  180","  180","9.4","13.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-29","1.8",,"8.1","0.0","0.0","10.9","13.3","3.9","   30","   40","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-30","2.1",,"0.0","0.0","0.0","6.0","13.3","-1.6","   60","   10","7.6","11.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-31","0.7",,"0.0","0.0","0.0","4.3","16.1","-3.2","  110","   20","3.1","4.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-01","0.8",,"2.8","0.0","0.0","3.9","10.0","-2.1","  210","  200","5.8","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-02","0.8",,"8.6","0.0","0.0","7.1","9.4","3.9","   10","  110","3.1","3.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-03","1.3",,"15.0","0.0","0.0","8.5","12.2","4.4","  240","  250","4.0","5.8","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-04","3.6",,"14.2","0.0","0.0","11.6","13.9","7.8","  190","  180","10.3","15.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-05","2.5",,"4.8","0.0","0.0","8.9","10.6","2.8","  190","  200","7.2","11.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-06","4.2",,"18.0","0.0","0.0","5.8","9.4","3.3","  180","  170","8.9","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-07","4.7",,"11.7","0.0","0.0","5.7","7.8","4.4","  190","  180","10.3","16.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-08","1.5",,"2.8","0.0","0.0","5.9","12.2","1.1","  170","  170","6.3","8.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-09","4.9",,"15.0","0.0","0.0","8.0","11.7","5.6","  190","  210","12.5","17.0","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-10","1.4",,"8.4","0.0","0.0","6.8","11.1","4.4","  240","  240","4.0","5.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-11","2.7",,"45.2","0.0","0.0","9.6","15.0","7.2","  190","  190","6.7","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-12","3.0",,"22.4","0.0","0.0","13.9","15.6","5.6","  170","  210","6.7","9.8","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-13","2.6",,"17.5","0.0","0.0","7.8","13.3","3.3","  190","  210","10.7","16.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-14","6.4",,"8.1","0.0","0.0","13.2","15.6","13.3","  190","  180","10.3","14.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-15","7.5",,"14.2","0.0","0.0","13.4","14.4","3.9","  180","  170","15.7","24.6","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-16","2.8",,"0.0","0.0","0.0","5.5","10.6","-1.0","  210","  220","6.7","8.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-17","1.7",,"0.0","0.0","0.0","2.8","8.9","-1.6","   20","   30","6.3","8.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-18","2.1",,"25.7","0.0","0.0","4.1","7.8","2.8","  360","  360","5.4","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-19","1.5",,"8.4","0.0","0.0","6.0","7.2","1.1","   20","   40","6.7","10.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-20","0.6",,"0.0","0.0","0.0","3.8","7.8","0.0","  140","  350","2.7","3.6","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-21","0.6",,"0.0","0.0","0.0","2.3","7.2","0.0","  140","   20","3.6","4.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-22","2.9",,"1.5","0.0","0.0","2.8","6.7","0.0","  210","  210","5.4","7.6","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-23","4.7",,"3.3","0.0","0.0","7.4","10.6","2.8","  260","  270","8.9","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-24","1.4",,"0.3","0.0","0.0","3.9","7.2","0.0","  210","  210","4.0","5.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-25","3.4",,"17.0","0.0","0.0","6.8","10.0","5.6","  210","  230","8.1","13.0","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-26","2.9",,"2.0","0.0","0.0","8.3","11.1","7.8","  210","  190","7.6","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-27","3.5",,"19.0","0.0","0.0","9.9","14.4","8.3","  200","  220","9.4","14.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-28","4.6",,"9.1","0.0","0.0","13.4","14.4","9.4","  180","  180","9.8","14.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-29","2.2",,"0.5","0.0","0.0","11.8","14.4","10.0","  170","  170","8.1","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-11-30","4.0",,"6.1","0.0","0.0","11.8","12.2","10.6","  180","  180","8.9","13.0","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-01","3.1",,"0.0","0.0","0.0","11.6","14.4","10.0","  210","  230","5.8","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-02","2.2",,"1.0","0.0","0.0","9.8","10.6","3.9","  240","  240","6.3","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-03","2.5",,"0.0","0.0","0.0","4.5","7.8","0.0","   20","   10","6.3","8.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-04","1.6",,"16.3","0.0","0.0","4.4","6.1","2.8","  360","  360","7.2","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-05","0.3",,"0.3","0.0","0.0","3.0","6.1","0.6","  270","  270","2.2","2.7","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-06","1.9",,"3.3","0.0","0.0","3.9","7.8","2.2","  200","  230","6.3","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-07","1.8",,"3.3","0.0","0.0","7.5","10.0","6.7","  190","  190","5.4","7.2","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-08","4.7",,"2.8","0.0","0.0","8.0","8.9","1.7","  290","  290","8.9","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-09","4.0",,"3.8","0.0","0.0","3.1","6.1","1.1","  210","  210","6.7","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-10","5.9",,"11.4","0.0","0.0","3.6","6.7","1.7","  180","  180","13.4","19.2","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-11","6.2",,"44.5","0.0","0.0","6.6","9.4","2.2","  180","  180","13.9","20.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-12","3.6",,"8.6","0.0","0.0","3.2","4.4","0.0","  190","  190","8.9","14.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-13","2.4",,"3.8","0.0","0.0","2.7","4.4","1.1","  190","  190","8.1","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-14","3.7",,"3.6","0.0","0.0","2.3","4.4","-0.5","  190","  200","7.2","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-15","2.7",,"6.1","0.0","0.0","4.2","6.1","3.3","  180","  170","7.6","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-16","2.0",,"0.0","0.0","0.0","4.9","8.3","1.1","  220","  220","5.8","7.6","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-17","0.9",,"6.4","0.0","0.0","4.1","7.2","0.0","  180","  170","5.4","6.7","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-18","6.4",,"17.3","0.0","0.0","6.6","8.9","3.3","  190","  210","13.0","20.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-19","2.2",,"0.0","0.0","0.0","4.8","7.2","3.3","   30","   30","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-20","3.4",,"19.3","0.0","0.0","4.2","5.0","2.2","   10","   10","5.4","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-21","2.1",,"4.6","0.0","0.0","3.3","7.2","2.8","  190","  180","8.9","12.5","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-22","5.7",,"22.9","0.0","0.0","7.2","9.4","7.2","  180","  170","11.2","16.5","    1",,"    1",,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-23","4.6",,"8.4","0.0","0.0","6.9","8.9","3.3","  180","  210","8.1","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-24","5.7",,"19.0","0.0","0.0","3.9","5.6","2.2","  190","  170","11.2","15.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-25","3.5",,"7.6","0.0","0.0","3.0","3.9","-0.5","  180","  190","6.7","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-26","4.4",,"8.4","0.0","0.0","0.0","1.1","-3.8","  180","  170","8.1","11.6","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-27","1.7",,"2.3","0.0","0.0","-4.2","-3.2","-7.1","   30","   30","6.7","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-28","1.8",,"0.8","0.0","0.0","-2.9","-0.5","-3.2","   10","   80","4.0","5.8","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-29","2.6",,"1.0","0.0","0.0","-1.3","0.6","-7.7","  210","  190","5.4","7.2","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-30","3.0",,"4.8","0.0","0.0","-0.2","2.8","-0.5","  190","  180","10.7","16.1","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-12-31","1.3",,"0.0","0.0","0.0","0.4","2.8","-13.8","   60","   70","6.3","9.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-01","2.2",,"0.0",,,"-5.9","2.2","-13.8","  210","  220","6.3","9.8","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-02","6.3",,"29.2",,,"2.7","6.7","1.7","  150","  160","12.5","18.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-03","3.8",,"22.6",,,"4.5","6.7","-1.0","  180","  180","8.9","12.1","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-04","3.1",,"4.3",,,"2.4","5.0","0.6","  170","  180","10.7","14.8","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-05","0.8",,"14.7",,,"3.4","4.4","1.1","   60","   60","4.0","5.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-06","5.8",,"101.3",,,"6.1","11.7","1.1","  180","  170","11.6","22.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-07","5.8",,"19.8",,,"9.2","10.0","2.8","  190","  180","11.6","18.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-08","1.9",,"0.0",,,"4.3","8.3","-1.6","  210","  210","5.8","8.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-09","0.4",,"0.0",,,"1.4","8.9","-2.1","  100","  100","2.7","3.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-10","2.0",,"5.1",,,"2.6","10.6","-2.7","  210","  210","7.6","12.5","    1","    1",,"    1",
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-11","5.6",,"29.0",,,"10.2","12.2","8.9","  180","  210","9.8","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-12","2.4",,"20.3",,,"12.8","16.1","5.0","  190","  210","6.7","9.8","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-13","1.6",,"9.1",,,"9.2","13.3","3.9","  190","  220","5.4","7.2","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-14","0.4",,"0.0",,,"7.4","12.2","3.3","   20","  360","3.1","3.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-15","1.3",,"0.0",,,"5.4","7.2","3.9","   40","   20","3.6","4.5","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-16","1.7",,"0.0",,,"6.2","6.7","5.6","   40","   40","3.6","5.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-17","3.0",,"0.0",,,"6.3","11.1","4.4","  210","  210","6.7","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-18","2.5",,"0.3",,,"8.6","11.7","5.6","  200","  220","5.4","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-19","1.2",,"0.8",,,"8.2","11.7","5.0","  200","  210","7.2","10.7","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-20","4.3",,"7.4",,,"11.1","12.8","1.7","  230","  260","9.4","13.0","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-21","0.9",,"0.0",,,"6.3","10.0","2.2","   10","   70","4.0","5.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-22","2.6",,"0.0",,,"5.9","8.9","2.2","   30","   30","6.3","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-23","2.1",,"0.0",,,"4.6","5.6","3.9","   20","   70","4.0","5.8","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-24","1.7",,"0.0",,,"3.7","5.0","1.7","   50","   50","4.5","6.3","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-25","1.9",,"0.0",,,"3.9","5.6","2.8","   20","   20","4.0","5.8","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-26","2.6",,"0.0",,,"4.2","6.1","0.0","   50","   70","4.5","6.7","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-27","1.0",,"0.0",,,"3.2","9.4","-3.2","   30","   60","3.6","4.5","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-28","1.2",,"0.0",,,"1.4","13.3","-4.3","  210","  220","4.5","6.3","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-29","1.5",,"0.5",,,"3.7","13.3","-1.6","  220","  230","3.6","5.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-30","4.1",,"8.4",,,"7.3","10.6","2.8","  190","  170","10.7","15.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-01-31","3.9",,"1.0",,,"6.0","9.4","0.0","  260","  250","8.1","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-01","1.3",,"0.0",,,"3.3","6.7","-3.2","  210","  210","5.8","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-02","1.7",,"0.0",,,"1.2","5.6","-3.8","  200","  180","4.5","6.7","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-03","3.0",,"1.0",,,"6.2","9.4","5.0","  200","  170","5.8","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-04","3.6",,"1.8",,,"6.2","8.3","3.9","  200","  210","7.2","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-05","1.5",,"0.0",,,"6.4","9.4","-1.6","  210","  210","6.3","8.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-06","0.6",,"0.0",,,"2.7","6.1","-1.0","   70","   80","3.1","4.0","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-07","3.2",,"0.3",,,"4.8","10.6","0.6","  260","  210","6.7","8.9","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-08","0.9",,"0.0",,,"3.6","8.9","0.0","  180","  210","3.6","4.9","    1","    1",,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-09","1.0",,"0.0",,,"6.5","12.2","1.1","   10","   10","4.5","6.3","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-10","1.7",,"0.0",,,"4.6","8.3","0.6","   30","   30","5.8","7.2","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-11","3.4",,"0.0",,,"7.8","10.6","-1.6","   20","   40","7.2","10.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-12","1.4",,"0.0",,,"3.4","13.3","-3.2","   30","   40","6.3","8.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-13","0.8",,"0.0",,,"3.6","16.1","-4.9","  150","  210","3.6","5.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-14","2.9",,"8.9",,,"7.6","9.4","-0.5","  180","  230","6.7","8.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-15","1.3",,"0.0",,,"2.9","11.1","-1.6","  220","  230","5.4","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-16","0.6",,"0.0",,,"7.6","11.1","-1.6","  210","  210","4.5","6.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-17","2.1",,"0.0",,,"4.0","8.9","-2.1","  200","  210","6.7","9.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-18","0.5",,"0.0",,,"6.5","10.0","2.2","  360","  360","3.6","5.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-19","4.5",,"0.8",,,"5.7","8.3","3.9","  190","  220","7.6","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-20","4.7",,"0.0",,,"6.1","10.0","1.7","  260","  250","7.6","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-21","3.3",,"1.0",,,"3.7","6.7","0.0","   40","   20","7.2","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-22","4.8",,"0.0",,,"1.9","3.3","-2.7","   60","   30","8.9","13.0",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-23","1.2",,"0.0",,,"-2.6","4.4","-9.9","  200","   20","4.5","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-24","0.8",,"0.0",,,"0.4","5.6","-6.0","  200","  180","5.8","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-25","1.2",,"0.0",,,"-1.3","8.9","-8.8","   10","  360","4.0","5.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-26","0.7",,"9.7",,,"0.4","5.0","-4.9","  260","  250","3.1","4.0","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-27","4.3",,"33.8",,,"6.5","10.0","3.9","  200","  190","8.9","12.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-02-28","4.7",,"79.2",,,"10.9","12.8","10.0","  200","  200","8.9","13.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-01","2.7",,"11.4",,,"11.8","15.0","6.1","  210","  210","7.2","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-02","2.0",,"5.6",,,"9.0","11.1","6.1","  180","  180","5.4","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-03","3.4",,"0.5","0.0","0.0","6.9","10.6","1.7","  250","  250","7.2","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-04","1.8",,"3.8",,,"6.8","11.1","1.1","   20","   40","6.7","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-05","1.1",,"0.0",,,"4.2","11.7","-1.0","  360","  360","6.7","8.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-06","0.7",,"0.0",,,"2.9","11.7","-2.1","   10","   20","3.6","4.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-07","2.2",,"0.0",,,"3.9","10.0","-1.6","  240","  250","6.3","8.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-08","1.8",,"2.0",,,"7.2","8.3","5.6","  190","  180","5.4","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-09","2.7",,"0.0",,,"6.1","9.4","-4.9","   60","   20","8.1","12.1","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-10","0.5",,"0.0",,,"1.6","8.9","-6.0","  100","  100","3.1","4.0",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-11","1.5",,"0.0",,,"6.4","14.4","1.1","  210","  180","5.4","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-12","1.9",,"0.5",,,"7.3","13.9","-1.0","  190","  170","9.4","13.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-13","4.1",,"7.1",,,"8.1","11.7","3.3","  200","  250","9.8","13.4","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-14","3.7",,"18.0",,,"7.8","8.9","6.1","  200","  170","8.1","11.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-15","4.3",,"8.6",,,"8.2","12.2","4.4","  250","  260","8.9","13.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-16","2.1",,"0.0",,,"6.9","12.2","2.2","  240","  250","6.7","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-17","2.7",,"0.3",,,"6.4","11.1","2.2","  200","  170","6.7","10.3","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-18","2.6",,"3.3",,,"8.8","13.3","5.0","  210","  220","7.2","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-19","4.2",,"6.9",,,"8.7","11.1","2.8","  290","  290","9.8","14.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-20","4.6",,"2.5",,,"5.3","9.4","1.1","  190","  170","7.6","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-21","3.8",,"4.3","0.0","0.0","6.3","8.9","5.0","  190","  180","7.2","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-22","2.0",,"0.0","0.0","0.0","10.8","18.3","6.7","   10","  240","5.4","6.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-23","3.4",,"2.0","0.0","0.0","11.2","13.3","2.2","  220","  220","9.8","13.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-24","1.9",,"0.0","0.0","0.0","7.3","13.9","1.1","   40","   80","6.3","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-25","1.2",,"0.0",,,"8.2","15.6","2.8","  190","  210","5.4","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-26","1.3",,"0.5",,,"9.6","16.7","6.1","  200","  220","5.8","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-27","1.1",,"0.0",,,"11.6","18.9","5.0","  360","   30","4.0","5.4","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-28","1.7",,"0.0",,,"12.1","16.7","7.8","   10","   10","7.2","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-29","1.7",,"0.0",,,"9.6","12.8","3.9","  230","  240","5.8","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-30","4.1",,"0.3",,,"9.5","13.9","4.4","  280","  290","8.9","13.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-03-31","2.1",,"0.3",,,"6.9","13.3","1.1","  300","  290","6.7","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-01","2.4",,"0.3",,,"5.8","12.8","-1.0","  270","  220","5.8","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-02","2.6",,"0.0",,,"8.1","13.3","2.8","  230","  250","7.2","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-03","6.4",,"14.2","0.0",,"7.8","11.7","4.4","  200","  170","12.5","21.0","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2022-04-04","6.3",,"21.6",,,"8.2","10.0","2.8","  180","  250","13.0","20.6","    1",,,,
