#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 04 03 11 50 327  6.3 326  7.9 1128
2018 04 03 12 00 327  6.3 999 99.0 9999
2018 04 03 12 10 330  6.6 999 99.0 9999
2018 04 03 12 20 327  6.9 999 99.0 9999
2018 04 03 12 30 326  6.6 999 99.0 9999
2018 04 03 12 40 327  6.8 999 99.0 9999
2018 04 03 12 50 329  6.9 326  8.3 1236
2018 04 03 13 00 330  6.9 999 99.0 9999
2018 04 03 13 10 334  7.1 999 99.0 9999
2018 04 03 13 20 334  6.8 999 99.0 9999
2018 04 03 13 30 338  6.8 999 99.0 9999
2018 04 03 13 40 335  6.7 999 99.0 9999
2018 04 03 13 50 331  6.9 335  8.7 1310
2018 04 03 14 00 335  6.7 999 99.0 9999
2018 04 03 14 10 335  6.8 999 99.0 9999
2018 04 03 14 20 336  6.6 999 99.0 9999
2018 04 03 14 30 343  6.2 999 99.0 9999
2018 04 03 14 40 346  6.2 999 99.0 9999
2018 04 03 14 50 345  6.2 336  8.0 1409
2018 04 03 15 00 349  5.9 999 99.0 9999
2018 04 03 15 10 351  5.5 999 99.0 9999
2018 04 03 15 20 355  5.7 999 99.0 9999
2018 04 03 15 30 355  5.7 999 99.0 9999
2018 04 03 15 40 352  5.1 999 99.0 9999
2018 04 03 15 50 344  5.0 345  7.0 1452
2018 04 03 16 00 346  5.0 999 99.0 9999
2018 04 03 16 10 345  5.0 999 99.0 9999
2018 04 03 16 20 343  4.8 999 99.0 9999
2018 04 03 16 30 337  4.8 999 99.0 9999
2018 04 03 16 40 338  4.7 999 99.0 9999
2018 04 03 16 50 336  4.8 342  6.2 1554
2018 04 03 17 00 329  4.8 999 99.0 9999
2018 04 03 17 10 327  5.3 999 99.0 9999
2018 04 03 17 20 327  5.6 999 99.0 9999
2018 04 03 17 30 326  5.9 999 99.0 9999
2018 04 03 17 40 327  5.7 999 99.0 9999
2018 04 03 17 50 326  6.1 322  7.2 1748
2018 04 03 18 00 330  5.8 999 99.0 9999
2018 04 03 18 10 333  5.8 999 99.0 9999
2018 04 03 18 20 335  5.7 999 99.0 9999
2018 04 03 18 30 333  6.2 999 99.0 9999
2018 04 03 18 40 332  6.4 999 99.0 9999
