NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Annual Tide Predictions
StationName: BUDD INLET, SOUTH OF GULL HARBOR 
State: WA 
Stationid: 9446807
Prediction Type: Harmonic
From: 20210101 01:21 - 20211231 22:30
Units: Feet and Centimeters
Time Zone: GMT
Datum: MTL
Interval Type: High/Low

Date 		Day	Time	Pred(Ft)	Pred(cm)	High/Low
2021/05/22	Sat	22:09	3.31		101			H
2021/05/23	Sun	04:12	-4.87		-148			L
2021/05/23	Sun	10:22	6.44		196			H
2021/05/23	Sun	17:14	-7.29		-222			L
2021/05/23	Sun	23:13	4.31		131			H
2021/05/24	Mon	05:10	-4.03		-123			L
2021/05/24	Mon	10:59	6.76		206			H
2021/05/24	Mon	17:59	-9.13		-278			L
2021/05/25	Tue	00:13	5.28		161			H
2021/05/25	Tue	06:06	-3.12		-95			L
2021/05/25	Tue	11:35	6.94		212			H
2021/05/25	Tue	18:44	-10.68		-326			L
2021/05/26	Wed	01:11	6.11		186			H
2021/05/26	Wed	07:01	-2.25		-69			L
2021/05/26	Wed	12:13	6.91		211			H
2021/05/26	Wed	19:29	-11.77		-359			L
2021/05/27	Thu	02:08	6.72		205			H
2021/05/27	Thu	07:55	-1.51		-46			L
2021/05/27	Thu	12:54	6.63		202			H
2021/05/27	Thu	20:14	-12.31		-375			L
2021/05/28	Fri	03:05	7.08		216			H
2021/05/28	Fri	08:49	-0.98		-30			L
2021/05/28	Fri	13:38	6.09		186			H
2021/05/28	Fri	21:01	-12.24		-373			L
2021/05/29	Sat	04:00	7.20		219			H
2021/05/29	Sat	09:45	-0.71		-22			L
2021/05/29	Sat	14:27	5.33		162			H
2021/05/29	Sat	21:48	-11.63		-354			L
2021/05/30	Sun	04:53	7.09		216			H
2021/05/30	Sun	10:43	-0.71		-22			L
2021/05/30	Sun	15:22	4.38		134			H
2021/05/30	Sun	22:37	-10.55		-322			L
2021/05/31	Mon	05:46	6.82		208			H
2021/05/31	Mon	11:45	-1.00		-30			L
2021/05/31	Mon	16:27	3.34		102			H
2021/05/31	Mon	23:28	-9.17		-280			L
2021/06/01	Tue	06:38	6.49		198			H
2021/06/01	Tue	12:51	-1.60		-49			L
2021/06/01	Tue	17:41	2.39		73			H
2021/06/02	Wed	00:24	-7.64		-233			L
2021/06/02	Wed	07:29	6.19		189			H
2021/06/02	Wed	13:58	-2.54		-77			L
2021/06/02	Wed	19:02	1.76		54			H
2021/06/03	Thu	01:23	-6.14		-187			L
2021/06/03	Thu	08:19	5.99		183			H
2021/06/03	Thu	15:01	-3.76		-115			L
2021/06/03	Thu	20:23	1.63		50			H
2021/06/04	Fri	02:25	-4.80		-146			L
2021/06/04	Fri	09:05	5.88		179			H
2021/06/04	Fri	15:56	-5.09		-155			L
2021/06/04	Fri	21:38	2.00		61			H
2021/06/05	Sat	03:26	-3.67		-112			L
2021/06/05	Sat	09:47	5.80		177			H
2021/06/05	Sat	16:43	-6.39		-195			L
2021/06/05	Sat	22:44	2.71		83			H
2021/06/06	Sun	04:24	-2.73		-83			L
2021/06/06	Sun	10:24	5.69		173			H
2021/06/06	Sun	17:24	-7.53		-230			L
2021/06/06	Sun	23:41	3.53		108			H
2021/06/07	Mon	05:18	-1.95		-59			L
2021/06/07	Mon	10:58	5.50		168			H
2021/06/07	Mon	18:01	-8.45		-258			L
2021/06/08	Tue	00:31	4.33		132			H
2021/06/08	Tue	06:07	-1.30		-40			L
2021/06/08	Tue	11:29	5.23		159			H
2021/06/08	Tue	18:37	-9.12		-278			L
2021/06/09	Wed	01:17	5.01		153			H
2021/06/09	Wed	06:54	-0.79		-24			L
2021/06/09	Wed	11:59	4.91		150			H
2021/06/09	Wed	19:11	-9.57		-292			L
2021/06/10	Thu	02:00	5.53		169			H
2021/06/10	Thu	07:38	-0.42		-13			L
2021/06/10	Thu	12:27	4.59		140			H
2021/06/10	Thu	19:45	-9.83		-300			L
2021/06/11	Fri	02:41	5.90		180			H
2021/06/11	Fri	08:20	-0.22		-7			L
2021/06/11	Fri	12:55	4.31		131			H
2021/06/11	Fri	20:19	-9.94		-303			L
2021/06/12	Sat	03:21	6.11		186			H
2021/06/12	Sat	09:01	-0.16		-5			L
2021/06/12	Sat	13:26	4.08		124			H
2021/06/12	Sat	20:53	-9.91		-302			L
2021/06/13	Sun	04:00	6.19		189			H
2021/06/13	Sun	09:43	-0.23		-7			L
2021/06/13	Sun	14:01	3.88		118			H
2021/06/13	Sun	21:29	-9.75		-297			L
2021/06/14	Mon	04:39	6.18		188			H
2021/06/14	Mon	10:26	-0.43		-13			L
2021/06/14	Mon	14:43	3.63		111			H
2021/06/14	Mon	22:06	-9.40		-287			L
2021/06/15	Tue	05:18	6.13		187			H
2021/06/15	Tue	11:12	-0.77		-23			L
2021/06/15	Tue	15:33	3.28		100			H
2021/06/15	Tue	22:47	-8.82		-269			L
2021/06/16	Wed	05:58	6.07		185			H
2021/06/16	Wed	12:05	-1.33		-41			L
2021/06/16	Wed	16:33	2.79		85			H
2021/06/16	Wed	23:32	-7.96		-243			L
2021/06/17	Thu	06:40	6.07		185			H
2021/06/17	Thu	13:02	-2.21		-67			L
2021/06/17	Thu	17:48	2.30		70			H
2021/06/18	Fri	00:23	-6.83		-208			L
2021/06/18	Fri	07:23	6.14		187			H
2021/06/18	Fri	14:02	-3.47		-106			L
2021/06/18	Fri	19:15	2.07		63			H
2021/06/19	Sat	01:21	-5.49		-167			L
2021/06/19	Sat	08:07	6.29		192			H
2021/06/19	Sat	15:00	-5.11		-156			L
2021/06/19	Sat	20:40	2.36		72			H
2021/06/20	Sun	02:27	-4.09		-125			L
2021/06/20	Sun	08:50	6.50		198			H
2021/06/20	Sun	15:55	-6.96		-212			L
2021/06/20	Sun	21:58	3.15		96			H
2021/06/21	Mon	03:36	-2.81		-86			L
2021/06/21	Mon	09:33	6.69		204			H
2021/06/21	Mon	16:46	-8.82		-269			L
2021/06/21	Mon	23:08	4.21		128			H
2021/06/22	Tue	04:45	-1.76		-54			L
2021/06/22	Tue	10:15	6.81		208			H
2021/06/22	Tue	17:35	-10.44		-318			L
2021/06/23	Wed	00:11	5.29		161			H
2021/06/23	Wed	05:49	-1.01		-31			L
2021/06/23	Wed	10:59	6.78		207			H
2021/06/23	Wed	18:23	-11.66		-355			L
2021/06/24	Thu	01:10	6.19		189			H
2021/06/24	Thu	06:49	-0.58		-18			L
2021/06/24	Thu	11:44	6.57		200			H
2021/06/24	Thu	19:10	-12.35		-376			L
2021/06/25	Fri	02:06	6.83		208			H
2021/06/25	Fri	07:46	-0.46		-14			L
2021/06/25	Fri	12:31	6.17		188			H
2021/06/25	Fri	19:56	-12.50		-381			L
2021/06/26	Sat	02:58	7.19		219			H
2021/06/26	Sat	08:40	-0.59		-18			L
2021/06/26	Sat	13:22	5.61		171			H
2021/06/26	Sat	20:43	-12.12		-369			L
2021/06/27	Sun	03:46	7.29		222			H
2021/06/27	Sun	09:34	-0.93		-28			L
2021/06/27	Sun	14:16	4.91		150			H
2021/06/27	Sun	21:28	-11.29		-344			L
2021/06/28	Mon	04:32	7.18		219			H
2021/06/28	Mon	10:27	-1.41		-43			L
2021/06/28	Mon	15:14	4.11		125			H
2021/06/28	Mon	22:14	-10.08		-307			L
2021/06/29	Tue	05:16	6.95		212			H
2021/06/29	Tue	11:22	-2.00		-61			L
2021/06/29	Tue	16:16	3.27		100			H
2021/06/29	Tue	23:00	-8.59		-262			L
2021/06/30	Wed	05:59	6.63		202			H
2021/06/30	Wed	12:18	-2.70		-82			L
2021/06/30	Wed	17:23	2.46		75			H
2021/06/30	Wed	23:47	-6.92		-211			L
2021/07/01	Thu	06:41	6.29		192			H
2021/07/01	Thu	13:17	-3.54		-108			L
2021/07/01	Thu	18:35	1.85		56			H
2021/07/02	Fri	00:38	-5.18		-158			L
2021/07/02	Fri	07:24	5.97		182			H
2021/07/02	Fri	14:15	-4.53		-138			L
2021/07/02	Fri	19:52	1.62		49			H
2021/07/03	Sat	01:34	-3.52		-107			L
2021/07/03	Sat	08:08	5.68		173			H
2021/07/03	Sat	15:10	-5.64		-172			L
2021/07/03	Sat	21:10	1.92		59			H
2021/07/04	Sun	02:38	-2.09		-64			L
2021/07/04	Sun	08:51	5.42		165			H
2021/07/04	Sun	16:00	-6.76		-206			L
2021/07/04	Sun	22:22	2.65		81			H
2021/07/05	Mon	03:45	-1.04		-32			L
2021/07/05	Mon	09:32	5.18		158			H
2021/07/05	Mon	16:45	-7.78		-237			L
2021/07/05	Mon	23:24	3.58		109			H
2021/07/06	Tue	04:48	-0.38		-12			L
2021/07/06	Tue	10:12	4.95		151			H
2021/07/06	Tue	17:27	-8.62		-263			L
2021/07/07	Wed	00:17	4.46		136			H
2021/07/07	Wed	05:45	-0.05		-2			L
2021/07/07	Wed	10:50	4.73		144			H
2021/07/07	Wed	18:06	-9.26		-282			L
2021/07/08	Thu	01:03	5.17		158			H
2021/07/08	Thu	06:36	0.05		2			L
2021/07/08	Thu	11:27	4.54		138			H
2021/07/08	Thu	18:44	-9.71		-296			L
2021/07/09	Fri	01:45	5.67		173			H
2021/07/09	Fri	07:21	-0.02		-1			L
2021/07/09	Fri	12:02	4.40		134			H
2021/07/09	Fri	19:21	-9.99		-304			L
2021/07/10	Sat	02:24	5.98		182			H
2021/07/10	Sat	08:02	-0.22		-7			L
2021/07/10	Sat	12:38	4.32		132			H
2021/07/10	Sat	19:58	-10.13		-309			L
2021/07/11	Sun	03:01	6.17		188			H
2021/07/11	Sun	08:42	-0.52		-16			L
2021/07/11	Sun	13:16	4.27		130			H
2021/07/11	Sun	20:34	-10.12		-308			L
2021/07/12	Mon	03:36	6.28		191			H
2021/07/12	Mon	09:21	-0.94		-29			L
2021/07/12	Mon	13:57	4.21		128			H
2021/07/12	Mon	21:10	-9.94		-303			L
2021/07/13	Tue	04:10	6.37		194			H
2021/07/13	Tue	10:02	-1.47		-45			L
2021/07/13	Tue	14:42	4.06		124			H
2021/07/13	Tue	21:47	-9.48		-289			L
2021/07/14	Wed	04:43	6.44		196			H
2021/07/14	Wed	10:46	-2.12		-65			L
2021/07/14	Wed	15:33	3.75		114			H
2021/07/14	Wed	22:25	-8.67		-264			L
2021/07/15	Thu	05:17	6.51		198			H
2021/07/15	Thu	11:34	-2.93		-89			L
2021/07/15	Thu	16:32	3.28		100			H
2021/07/15	Thu	23:05	-7.47		-228			L
2021/07/16	Fri	05:53	6.55		200			H
2021/07/16	Fri	12:27	-3.93		-120			L
2021/07/16	Fri	17:42	2.74		84			H
2021/07/16	Fri	23:51	-5.90		-180			L
2021/07/17	Sat	06:32	6.55		200			H
2021/07/17	Sat	13:25	-5.15		-157			L
2021/07/17	Sat	19:03	2.42		74			H
2021/07/18	Sun	00:46	-4.10		-125			L
2021/07/18	Sun	07:14	6.50		198			H
2021/07/18	Sun	14:25	-6.57		-200			L
2021/07/18	Sun	20:29	2.59		79			H
2021/07/19	Mon	01:55	-2.34		-71			L
2021/07/19	Mon	08:02	6.41		195			H
2021/07/19	Mon	15:24	-8.09		-247			L
2021/07/19	Mon	21:52	3.34		102			H
2021/07/20	Tue	03:16	-0.98		-30			L
2021/07/20	Tue	08:53	6.30		192			H
2021/07/20	Tue	16:21	-9.52		-290			L
2021/07/20	Tue	23:06	4.40		134			H
2021/07/21	Wed	04:34	-0.25		-8			L
2021/07/21	Wed	09:46	6.18		188			H
2021/07/21	Wed	17:14	-10.70		-326			L
2021/07/22	Thu	00:10	5.43		166			H
2021/07/22	Thu	05:43	-0.10		-3			L
2021/07/22	Thu	10:39	6.05		184			H
2021/07/22	Thu	18:05	-11.49		-350			L
2021/07/23	Fri	01:05	6.24		190			H
2021/07/23	Fri	06:43	-0.35		-11			L
2021/07/23	Fri	11:32	5.86		179			H
2021/07/23	Fri	18:54	-11.82		-360			L
2021/07/24	Sat	01:54	6.73		205			H
2021/07/24	Sat	07:37	-0.84		-26			L
2021/07/24	Sat	12:26	5.59		170			H
2021/07/24	Sat	19:40	-11.70		-357			L
2021/07/25	Sun	02:39	6.96		212			H
2021/07/25	Sun	08:27	-1.45		-44			L
2021/07/25	Sun	13:19	5.23		159			H
2021/07/25	Sun	20:25	-11.15		-340			L
2021/07/26	Mon	03:20	6.98		213			H
2021/07/26	Mon	09:15	-2.11		-64			L
2021/07/26	Mon	14:13	4.77		145			H
2021/07/26	Mon	21:08	-10.23		-312			L
2021/07/27	Tue	03:59	6.86		209			H
2021/07/27	Tue	10:01	-2.76		-84			L
2021/07/27	Tue	15:07	4.22		129			H
2021/07/27	Tue	21:49	-8.99		-274			L
2021/07/28	Wed	04:35	6.64		202			H
2021/07/28	Wed	10:48	-3.38		-103			L
2021/07/28	Wed	16:03	3.59		109			H
2021/07/28	Wed	22:29	-7.49		-228			L
2021/07/29	Thu	05:11	6.34		193			H
2021/07/29	Thu	11:36	-3.98		-121			L
2021/07/29	Thu	17:02	2.95		90			H
2021/07/29	Thu	23:09	-5.81		-177			L
2021/07/30	Fri	05:47	5.96		182			H
2021/07/30	Fri	12:26	-4.57		-139			L
2021/07/30	Fri	18:06	2.39		73			H
2021/07/30	Fri	23:53	-4.04		-123			L
2021/07/31	Sat	06:24	5.51		168			H
2021/07/31	Sat	13:20	-5.20		-158			L
2021/07/31	Sat	19:18	2.11		64			H
2021/08/01	Sun	00:44	-2.33		-71			L
2021/08/01	Sun	07:05	5.03		153			H
2021/08/01	Sun	14:15	-5.89		-180			L
2021/08/01	Sun	20:35	2.27		69			H
2021/08/02	Mon	01:52	-0.88		-27			L
2021/08/02	Mon	07:51	4.58		140			H
2021/08/02	Mon	15:10	-6.64		-202			L
2021/08/02	Mon	21:52	2.88		88			H
2021/08/03	Tue	03:11	0.04		1			L
2021/08/03	Tue	08:41	4.24		129			H
2021/08/03	Tue	16:02	-7.42		-226			L
2021/08/03	Tue	22:59	3.73		114			H
2021/08/04	Wed	04:24	0.34		10			L
2021/08/04	Wed	09:33	4.06		124			H
2021/08/04	Wed	16:51	-8.15		-248			L
2021/08/04	Wed	23:53	4.53		138			H
2021/08/05	Thu	05:25	0.21		6			L
2021/08/05	Thu	10:22	4.05		123			H
2021/08/05	Thu	17:36	-8.79		-268			L
2021/08/06	Fri	00:38	5.15		157			H
2021/08/06	Fri	06:15	-0.15		-5			L
2021/08/06	Fri	11:07	4.17		127			H
2021/08/06	Fri	18:18	-9.31		-284			L
2021/08/07	Sat	01:18	5.57		170			H
2021/08/07	Sat	06:58	-0.62		-19			L
2021/08/07	Sat	11:50	4.36		133			H
2021/08/07	Sat	18:58	-9.67		-295			L
2021/08/08	Sun	01:54	5.84		178			H
2021/08/08	Sun	07:37	-1.18		-36			L
2021/08/08	Sun	12:31	4.57		139			H
2021/08/08	Sun	19:36	-9.86		-301			L
2021/08/09	Mon	02:27	6.04		184			H
2021/08/09	Mon	08:15	-1.82		-55			L
2021/08/09	Mon	13:13	4.74		144			H
2021/08/09	Mon	20:13	-9.81		-299			L
2021/08/10	Tue	02:59	6.21		189			H
2021/08/10	Tue	08:54	-2.55		-78			L
2021/08/10	Tue	13:56	4.81		147			H
2021/08/10	Tue	20:49	-9.46		-288			L
2021/08/11	Wed	03:29	6.39		195			H
2021/08/11	Wed	09:33	-3.38		-103			L
2021/08/11	Wed	14:43	4.73		144			H
2021/08/11	Wed	21:26	-8.74		-266			L
2021/08/12	Thu	03:59	6.56		200			H
2021/08/12	Thu	10:15	-4.27		-130			L
2021/08/12	Thu	15:34	4.44		135			H
2021/08/12	Thu	22:03	-7.60		-232			L
2021/08/13	Fri	04:30	6.66		203			H
2021/08/13	Fri	11:01	-5.17		-158			L
2021/08/13	Fri	16:32	3.98		121			H
2021/08/13	Fri	22:43	-6.06		-185			L
2021/08/14	Sat	05:04	6.63		202			H
2021/08/14	Sat	11:52	-6.05		-184			L
2021/08/14	Sat	17:39	3.46		105			H
2021/08/14	Sat	23:29	-4.25		-130			L
2021/08/15	Sun	05:41	6.43		196			H
2021/08/15	Sun	12:50	-6.89		-210			L
2021/08/15	Sun	18:57	3.11		95			H
2021/08/16	Mon	00:27	-2.36		-72			L
2021/08/16	Mon	06:27	6.05		184			H
2021/08/16	Mon	13:52	-7.72		-235			L
2021/08/16	Mon	20:23	3.23		98			H
2021/08/17	Tue	01:47	-0.78		-24			L
2021/08/17	Tue	07:22	5.58		170			H
2021/08/17	Tue	14:56	-8.57		-261			L
2021/08/17	Tue	21:49	3.88		118			H
2021/08/18	Wed	03:16	0.02		1			L
2021/08/18	Wed	08:27	5.19		158			H
2021/08/18	Wed	15:58	-9.38		-286			L
2021/08/18	Wed	23:02	4.80		146			H
2021/08/19	Thu	04:36	-0.04		-1			L
2021/08/19	Thu	09:35	5.00		152			H
2021/08/19	Thu	16:56	-10.04		-306			L
2021/08/20	Fri	00:00	5.63		172			H
2021/08/20	Fri	05:41	-0.65		-20			L
2021/08/20	Fri	10:38	5.01		153			H
2021/08/20	Fri	17:49	-10.44		-318			L
2021/08/21	Sat	00:48	6.19		189			H
2021/08/21	Sat	06:36	-1.49		-45			L
2021/08/21	Sat	11:35	5.08		155			H
2021/08/21	Sat	18:38	-10.48		-319			L
2021/08/22	Sun	01:30	6.49		198			H
2021/08/22	Sun	07:23	-2.37		-72			L
2021/08/22	Sun	12:29	5.11		156			H
2021/08/22	Sun	19:23	-10.16		-310			L
2021/08/23	Mon	02:07	6.56		200			H
2021/08/23	Mon	08:07	-3.20		-98			L
2021/08/23	Mon	13:20	5.03		153			H
2021/08/23	Mon	20:06	-9.48		-289			L
2021/08/24	Tue	02:42	6.50		198			H
2021/08/24	Tue	08:49	-3.94		-120			L
2021/08/24	Tue	14:09	4.83		147			H
2021/08/24	Tue	20:45	-8.50		-259			L
2021/08/25	Wed	03:14	6.33		193			H
2021/08/25	Wed	09:29	-4.57		-139			L
2021/08/25	Wed	14:58	4.52		138			H
2021/08/25	Wed	21:23	-7.25		-221			L
2021/08/26	Thu	03:45	6.08		185			H
2021/08/26	Thu	10:09	-5.10		-155			L
2021/08/26	Thu	15:48	4.14		126			H
2021/08/26	Thu	21:59	-5.83		-178			L
2021/08/27	Fri	04:15	5.74		175			H
2021/08/27	Fri	10:50	-5.51		-168			L
2021/08/27	Fri	16:41	3.71		113			H
2021/08/27	Fri	22:35	-4.28		-130			L
2021/08/28	Sat	04:46	5.29		161			H
2021/08/28	Sat	11:33	-5.81		-177			L
2021/08/28	Sat	17:39	3.31		101			H
2021/08/28	Sat	23:15	-2.71		-83			L
2021/08/29	Sun	05:17	4.75		145			H
2021/08/29	Sun	12:20	-6.01		-183			L
2021/08/29	Sun	18:44	3.02		92			H
2021/08/30	Mon	00:05	-1.25		-38			L
2021/08/30	Mon	05:54	4.13		126			H
2021/08/30	Mon	13:13	-6.17		-188			L
2021/08/30	Mon	19:58	3.00		91			H
2021/08/31	Tue	01:17	-0.09		-3			L
2021/08/31	Tue	06:42	3.53		108			H
2021/08/31	Tue	14:13	-6.42		-196			L
2021/08/31	Tue	21:14	3.34		102			H
2021/09/01	Wed	02:45	0.45		14			L
2021/09/01	Wed	07:48	3.10		94			H
2021/09/01	Wed	15:14	-6.83		-208			L
2021/09/01	Wed	22:22	3.94		120			H
2021/09/02	Thu	04:03	0.28		9			L
2021/09/02	Thu	08:59	3.05		93			H
2021/09/02	Thu	16:11	-7.39		-225			L
2021/09/02	Thu	23:16	4.55		139			H
2021/09/03	Fri	05:02	-0.30		-9			L
2021/09/03	Fri	10:00	3.35		102			H
2021/09/03	Fri	17:02	-8.00		-244			L
2021/09/04	Sat	00:00	5.06		154			H
2021/09/04	Sat	05:49	-1.07		-33			L
2021/09/04	Sat	10:52	3.86		118			H
2021/09/04	Sat	17:48	-8.54		-260			L
2021/09/05	Sun	00:37	5.44		166			H
2021/09/05	Sun	06:29	-1.93		-59			L
2021/09/05	Sun	11:39	4.42		135			H
2021/09/05	Sun	18:30	-8.89		-271			L
2021/09/06	Mon	01:10	5.73		175			H
2021/09/06	Mon	07:07	-2.87		-87			L
2021/09/06	Mon	12:23	4.91		150			H
2021/09/06	Mon	19:10	-8.96		-273			L
2021/09/07	Tue	01:41	5.99		183			H
2021/09/07	Tue	07:45	-3.87		-118			L
2021/09/07	Tue	13:07	5.28		161			H
2021/09/07	Tue	19:48	-8.70		-265			L
2021/09/08	Wed	02:10	6.24		190			H
2021/09/08	Wed	08:23	-4.93		-150			L
2021/09/08	Wed	13:53	5.48		167			H
2021/09/08	Wed	20:26	-8.05		-245			L
2021/09/09	Thu	02:39	6.47		197			H
2021/09/09	Thu	09:03	-6.00		-183			L
2021/09/09	Thu	14:42	5.48		167			H
2021/09/09	Thu	21:04	-7.01		-214			L
2021/09/10	Fri	03:09	6.62		202			H
2021/09/10	Fri	09:45	-6.96		-212			L
2021/09/10	Fri	15:35	5.28		161			H
2021/09/10	Fri	21:44	-5.63		-172			L
2021/09/11	Sat	03:40	6.62		202			H
2021/09/11	Sat	10:30	-7.71		-235			L
2021/09/11	Sat	16:34	4.90		149			H
2021/09/11	Sat	22:28	-4.01		-122			L
2021/09/12	Sun	04:15	6.38		194			H
2021/09/12	Sun	11:20	-8.18		-249			L
2021/09/12	Sun	17:39	4.46		136			H
2021/09/12	Sun	23:20	-2.32		-71			L
2021/09/13	Mon	04:56	5.85		178			H
2021/09/13	Mon	12:17	-8.36		-255			L
2021/09/13	Mon	18:55	4.14		126			H
2021/09/14	Tue	00:29	-0.84		-26			L
2021/09/14	Tue	05:47	5.08		155			H
2021/09/14	Tue	13:20	-8.38		-255			L
2021/09/14	Tue	20:18	4.19		128			H
2021/09/15	Wed	01:57	-0.02		-1			L
2021/09/15	Wed	06:57	4.27		130			H
2021/09/15	Wed	14:29	-8.43		-257			L
2021/09/15	Wed	21:39	4.65		142			H
2021/09/16	Thu	03:24	-0.16		-5			L
2021/09/16	Thu	08:20	3.79		116			H
2021/09/16	Thu	15:36	-8.58		-262			L
2021/09/16	Thu	22:45	5.29		161			H
2021/09/17	Fri	04:37	-1.04		-32			L
2021/09/17	Fri	09:38	3.81		116			H
2021/09/17	Fri	16:38	-8.75		-267			L
2021/09/17	Fri	23:36	5.83		178			H
2021/09/18	Sat	05:35	-2.22		-68			L
2021/09/18	Sat	10:44	4.15		126			H
2021/09/18	Sat	17:32	-8.78		-268			L
2021/09/19	Sun	00:18	6.16		188			H
2021/09/19	Sun	06:22	-3.40		-104			L
2021/09/19	Sun	11:41	4.53		138			H
2021/09/19	Sun	18:20	-8.55		-261			L
2021/09/20	Mon	00:53	6.29		192			H
2021/09/20	Mon	07:04	-4.44		-135			L
2021/09/20	Mon	12:31	4.81		147			H
2021/09/20	Mon	19:03	-8.02		-244			L
2021/09/21	Tue	01:25	6.25		190			H
2021/09/21	Tue	07:44	-5.31		-162			L
2021/09/21	Tue	13:18	4.96		151			H
2021/09/21	Tue	19:43	-7.20		-219			L
2021/09/22	Wed	01:55	6.09		186			H
2021/09/22	Wed	08:20	-6.00		-183			L
2021/09/22	Wed	14:04	4.99		152			H
2021/09/22	Wed	20:21	-6.16		-188			L
2021/09/23	Thu	02:24	5.84		178			H
2021/09/23	Thu	08:56	-6.54		-199			L
2021/09/23	Thu	14:49	4.94		151			H
2021/09/23	Thu	20:57	-4.99		-152			L
2021/09/24	Fri	02:50	5.51		168			H
2021/09/24	Fri	09:31	-6.91		-211			L
2021/09/24	Fri	15:36	4.83		147			H
2021/09/24	Fri	21:33	-3.75		-114			L
2021/09/25	Sat	03:16	5.11		156			H
2021/09/25	Sat	10:05	-7.12		-217			L
2021/09/25	Sat	16:24	4.66		142			H
2021/09/25	Sat	22:10	-2.51		-77			L
2021/09/26	Sun	03:41	4.62		141			H
2021/09/26	Sun	10:42	-7.14		-218			L
2021/09/26	Sun	17:16	4.41		134			H
2021/09/26	Sun	22:51	-1.35		-41			L
2021/09/27	Mon	04:07	4.05		123			H
2021/09/27	Mon	11:22	-6.98		-213			L
2021/09/27	Mon	18:14	4.14		126			H
2021/09/27	Mon	23:44	-0.35		-11			L
2021/09/28	Tue	04:37	3.41		104			H
2021/09/28	Tue	12:12	-6.69		-204			L
2021/09/28	Tue	19:21	3.95		120			H
2021/09/29	Wed	00:58	0.31		9			L
2021/09/29	Wed	05:24	2.73		83			H
2021/09/29	Wed	13:12	-6.42		-196			L
2021/09/29	Wed	20:31	4.00		122			H
2021/09/30	Thu	02:23	0.35		11			L
2021/09/30	Thu	06:51	2.20		67			H
2021/09/30	Thu	14:20	-6.38		-194			L
2021/09/30	Thu	21:36	4.30		131			H
2021/10/01	Fri	03:36	-0.22		-7			L
2021/10/01	Fri	08:26	2.23		68			H
2021/10/01	Fri	15:25	-6.63		-202			L
2021/10/01	Fri	22:29	4.72		144			H
2021/10/02	Sat	04:32	-1.17		-36			L
2021/10/02	Sat	09:37	2.79		85			H
2021/10/02	Sat	16:22	-7.03		-214			L
2021/10/02	Sat	23:12	5.16		157			H
2021/10/03	Sun	05:17	-2.32		-71			L
2021/10/03	Sun	10:34	3.59		109			H
2021/10/03	Sun	17:12	-7.37		-225			L
2021/10/03	Sun	23:47	5.56		169			H
2021/10/04	Mon	05:57	-3.60		-110			L
2021/10/04	Mon	11:25	4.42		135			H
2021/10/04	Mon	17:57	-7.48		-228			L
2021/10/05	Tue	00:19	5.93		181			H
2021/10/05	Tue	06:36	-4.95		-151			L
2021/10/05	Tue	12:12	5.16		157			H
2021/10/05	Tue	18:39	-7.25		-221			L
2021/10/06	Wed	00:48	6.26		191			H
2021/10/06	Wed	07:15	-6.33		-193			L
2021/10/06	Wed	13:00	5.72		174			H
2021/10/06	Wed	19:21	-6.66		-203			L
2021/10/07	Thu	01:18	6.54		199			H
2021/10/07	Thu	07:54	-7.65		-233			L
2021/10/07	Thu	13:49	6.09		186			H
2021/10/07	Thu	20:02	-5.74		-175			L
2021/10/08	Fri	01:47	6.73		205			H
2021/10/08	Fri	08:35	-8.78		-268			L
2021/10/08	Fri	14:41	6.26		191			H
2021/10/08	Fri	20:45	-4.56		-139			L
2021/10/09	Sat	02:19	6.74		205			H
2021/10/09	Sat	09:17	-9.59		-292			L
2021/10/09	Sat	15:36	6.21		189			H
2021/10/09	Sat	21:31	-3.25		-99			L
2021/10/10	Sun	02:54	6.50		198			H
2021/10/10	Sun	10:02	-9.95		-303			L
2021/10/10	Sun	16:35	5.98		182			H
2021/10/10	Sun	22:22	-1.94		-59			L
2021/10/11	Mon	03:33	5.95		181			H
2021/10/11	Mon	10:52	-9.82		-299			L
2021/10/11	Mon	17:39	5.64		172			H
2021/10/11	Mon	23:23	-0.82		-25			L
2021/10/12	Tue	04:20	5.07		155			H
2021/10/12	Tue	11:48	-9.29		-283			L
2021/10/12	Tue	18:49	5.35		163			H
2021/10/13	Wed	00:38	-0.17		-5			L
2021/10/13	Wed	05:22	4.00		122			H
2021/10/13	Wed	12:52	-8.54		-260			L
2021/10/13	Wed	20:04	5.27		161			H
2021/10/14	Thu	02:03	-0.29		-9			L
2021/10/14	Thu	06:49	3.06		93			H
2021/10/14	Thu	14:02	-7.85		-239			L
2021/10/14	Thu	21:15	5.47		167			H
2021/10/15	Fri	03:23	-1.22		-37			L
2021/10/15	Fri	08:21	2.72		83			H
2021/10/15	Fri	15:11	-7.37		-225			L
2021/10/15	Fri	22:13	5.80		177			H
2021/10/16	Sat	04:28	-2.59		-79			L
2021/10/16	Sat	09:41	3.01		92			H
2021/10/16	Sat	16:13	-7.04		-215			L
2021/10/16	Sat	22:59	6.10		186			H
2021/10/17	Sun	05:19	-4.04		-123			L
2021/10/17	Sun	10:47	3.59		109			H
2021/10/17	Sun	17:08	-6.67		-203			L
2021/10/17	Sun	23:37	6.27		191			H
2021/10/18	Mon	06:02	-5.35		-163			L
2021/10/18	Mon	11:42	4.18		127			H
