"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Reslt_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Calculated_Result_System_ID"
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/21/1999 11:20:02 PM,7/21/1999 11:20:30 PM,"","Water Surface",0.5,9.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","13.6748","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",18,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081900935
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/16/1999 11:12:02 PM,8/16/1999 11:12:02 PM,"","Water Surface",0.5,8,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","15.1864","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",16,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081952909
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/16/1999 11:12:02 PM,8/16/1999 11:12:27 PM,"","Water Surface",0.5,8,"m","Water","Salt/Marine Water","Temperature, water (profile median)","14.3463","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",16,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081901005
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/21/1999 8:19:37 PM,12/21/1999 8:19:37 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","9.737","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",22,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081926558
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/21/1999 8:19:02 PM,12/21/1999 8:19:37 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.43465","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",22,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081914543
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/25/1999 11:04:02 PM,10/25/1999 11:04:02 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","13.1438","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",22,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081938082
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",10/25/1999 11:04:02 PM,10/25/1999 11:04:37 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile median)","12.9577","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",22,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081862178
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/21/1999 11:25:02 PM,5/21/1999 11:25:27 PM,"","Water Surface",0.5,8,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.4476","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",16,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081913793
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",5/21/1999 11:25:27 PM,5/21/1999 11:25:27 PM,"","Water Surface",0.5,8,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","10.3495","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",16,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081839619
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/20/1999 11:09:02 PM,4/20/1999 11:09:28 PM,"","Water Surface",0.5,8.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.201","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",17,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081899019
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/20/1999 11:09:28 PM,4/20/1999 11:09:28 PM,"","Water Surface",0.5,8.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","9.1582","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",17,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081825045
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/19/1999 10:09:37 PM,1/19/1999 10:09:37 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","9.1761","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",22,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081931846
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/19/1999 10:09:02 PM,1/19/1999 10:09:37 PM,"","Water Surface",0.5,11,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.13175","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",22,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081910421
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/15/1999 11:52:02 PM,6/15/1999 11:52:02 PM,"","Water Surface",0.5,10,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","13.9127","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",20,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081975310
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/15/1999 11:52:02 PM,6/15/1999 11:52:33 PM,"","Water Surface",0.5,10,"m","Water","Salt/Marine Water","Temperature, water (profile median)","12.2511","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",20,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081860930
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/20/1999 10:26:02 PM,4/20/1999 10:26:02 PM,"","Water Surface",0.5,5.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","10.0044","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",11,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081964231
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/20/1999 10:26:02 PM,4/20/1999 10:26:18 PM,"","Water Surface",0.5,5.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.9093","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",11,,"N",47.0920388567478,-122.918214865058,,7/8/2019 11:39:25 PM,1081899477
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/15/1999 11:24:05 PM,3/15/1999 11:24:05 PM,"","Water Surface",0.5,11.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","8.4982","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",23,,"N",47.0514905259256,-122.906264853786,,7/8/2019 11:39:25 PM,1081969081
