"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Date","Field_Collection_Time","Field_Collection_Date_Time","Field_Collection_Comment","Matrix","Source","Depth_Value","Depth_Value_Units","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Method","Result_Method_Description","Result_Comment","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Continuous_Result_System_ID"
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","04/10/2012",17:37:47,4/10/2012 5:37:47 PM,"","Water","Salt/Marine Water",14,"m","Temperature, water","8.1424","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,10/8/2025 8:01:19 PM,257860511
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","05/20/2013",17:48:12,5/20/2013 5:48:12 PM,"","Water","Salt/Marine Water",3.5,"m","Temperature, water","10.5350999832153","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,9/17/2025 8:01:22 PM,254085338
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/23/2017",19:26:09.0033333,8/23/2017 7:26:09 PM,"","Water","Salt/Marine Water",1.5,"m","Temperature, water","13.6332","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",48.0833355941599,-122.763315078905,,8/30/2025 8:01:09 PM,247942994
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","04/07/2016",16:36:01.5700000,4/7/2016 4:36:01 PM,"","Water","Salt/Marine Water",11.5,"m","Temperature, water","9.9964","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",47.0920388567478,-122.918214865058,,8/29/2025 8:01:08 PM,247001833
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/21/2013",17:21:12,8/21/2013 5:21:12 PM,"","Water","Salt/Marine Water",3.5,"m","Temperature, water","12.0846004486084","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,9/17/2025 8:01:22 PM,254099279
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","12/11/2013",20:08:38,12/11/2013 8:08:38 PM,"","Water","Salt/Marine Water",11.5,"m","Temperature, water","7.55310010910034","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,9/17/2025 8:01:22 PM,254114295
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/06/2011",16:16:27,7/6/2011 4:16:27 PM,"","Water","Salt/Marine Water",8,"m","Temperature, water","12.4132","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,10/7/2025 8:35:50 PM,257188431
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","01/10/2005",21:40:20,1/10/2005 9:40:20 PM,"","Water","Salt/Marine Water",6,"m","Temperature, water","8.18249988555908","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,5/21/2019 8:01:35 PM,138488141
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","10/03/2007",18:36:17,10/3/2007 6:36:17 PM,"","Water","Salt/Marine Water",23,"m","Temperature, water","9.65839958190918","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,5/22/2019 8:02:21 PM,139697379
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","09/21/2004",22:35:28,9/21/2004 10:35:28 PM,"","Water","Salt/Marine Water",8.5,"m","Temperature, water","13.3267002105713","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.3967055945131,-122.441714861224,,5/28/2019 8:01:26 PM,140822361
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","10/26/2004",23:02:20,10/26/2004 11:02:20 PM,"","Water","Salt/Marine Water",6,"m","Temperature, water","12.5502004623413","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.3967055945131,-122.441714861224,,5/28/2019 8:01:26 PM,140826117
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","01/02/2002",20:41:10,1/2/2002 8:41:10 PM,"","Water","Salt/Marine Water",3,"m","Temperature, water","8.9064998626709","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,5/29/2019 8:00:45 PM,141279276
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","02/20/1999",22:13:05,2/20/1999 10:13:05 PM,"","Water","Salt/Marine Water",1.5,"m","Temperature, water","8.16740036010742","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0514905259256,-122.906264853786,,6/4/2019 8:01:32 PM,142999637
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","03/09/2005",18:41:10,3/9/2005 6:41:10 PM,"","Water","Salt/Marine Water",21,"m","Temperature, water","8.46590042114258","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,5/21/2019 8:01:35 PM,138492992
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","02/03/2005",17:37:10,2/3/2005 5:37:10 PM,"","Water","Salt/Marine Water",3,"m","Temperature, water","8.17440032958984","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,5/21/2019 8:01:35 PM,138489069
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","01/02/2002",20:41:28,1/2/2002 8:41:28 PM,"","Water","Salt/Marine Water",8.5,"m","Temperature, water","9.22830009460449","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,5/29/2019 8:00:45 PM,141279287
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","03/29/2002",18:02:03,3/29/2002 6:02:03 PM,"","Water","Salt/Marine Water",1,"m","Temperature, water","7.96810007095337","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,5/29/2019 8:00:45 PM,141283673
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD002","BUD002","BUD002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","10/25/1999",23:04:20,10/25/1999 11:04:20 PM,"","Water","Salt/Marine Water",6,"m","Temperature, water","12.957799911499","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0514905259256,-122.906264853786,,6/4/2019 8:01:32 PM,143023721
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","11/02/2022",18:43:06.7066667,11/2/2022 6:43:06 PM,"","Water","Salt/Marine Water",6,"m","Temperature, water","10.1931","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",48.0833355941599,-122.763315078905,,7/1/2025 8:02:47 PM,242640853
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","04/06/2022",19:36:08.3900000,4/6/2022 7:36:08 PM,"","Water","Salt/Marine Water",19,"m","Temperature, water","8.2555","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",48.0833355941599,-122.763315078905,,7/1/2025 8:02:47 PM,241217714
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/13/2024",19:15:11.2533333,8/13/2024 7:15:11 PM,"","Water","Salt/Marine Water",23.5,"m","Temperature, water","11.027","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",48.0833355941599,-122.763315078905,,7/1/2025 8:02:47 PM,242512509
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","06/05/2024",21:59:43.5700000,6/5/2024 9:59:43 PM,"","Water","Salt/Marine Water",6.5,"m","Temperature, water","12.1373","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",47.0920388567478,-122.918214865058,,7/1/2025 8:02:47 PM,242551606
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","04/10/2024",19:28:52.4066667,4/10/2024 7:28:52 PM,"","Water","Salt/Marine Water",20,"m","Temperature, water","9.1385","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",48.0833355941599,-122.763315078905,,7/1/2025 8:02:47 PM,242558749
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","10/03/2024",16:33:58.3200000,10/3/2024 4:33:58 PM,"","Water","Salt/Marine Water",13,"m","Temperature, water","14.5978","deg C","","TEMP-THERMISTOR","Temperature by thermistor","","Final",47.0920388567478,-122.918214865058,,7/1/2025 8:02:47 PM,242694488
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","05/21/2001",23:40:20,5/21/2001 11:40:20 PM,"","Water","Salt/Marine Water",6,"m","Temperature, water","9.81610012054443","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.3967055945131,-122.441714861224,,6/4/2019 8:01:32 PM,143072078
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/18/2001",20:33:05,7/18/2001 8:33:05 PM,"","Water","Salt/Marine Water",1.5,"m","Temperature, water","12.0359001159668","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,6/4/2019 8:01:32 PM,143077049
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","09/17/2012",17:28:10,9/17/2012 5:28:10 PM,"","Water","Salt/Marine Water",3,"m","Temperature, water","11.6250","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,10/8/2025 8:01:19 PM,257884343
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/01/2014",21:29:23,7/1/2014 9:29:23 PM,"","Water","Salt/Marine Water",7,"m","Temperature, water","11.6321001052856","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,5/31/2025 8:01:17 PM,235425354
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","03/10/2014",15:59:25,3/10/2014 3:59:25 PM,"","Water","Salt/Marine Water",7.5,"m","Temperature, water","8.05010032653809","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,5/31/2025 8:01:17 PM,235407728
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/26/2010",17:49:48,7/26/2010 5:49:48 PM,"","Water","Salt/Marine Water",14.5,"m","Temperature, water","10.8684","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,11/12/2025 8:22:47 PM,259863281
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","05/17/2010",17:30:17,5/17/2010 5:30:17 PM,"","Water","Salt/Marine Water",5,"m","Temperature, water","10.7284","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,11/12/2025 8:22:47 PM,259853845
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","02/17/2010",19:02:25,2/17/2010 7:02:25 PM,"","Water","Salt/Marine Water",25.5,"m","Temperature, water","8.4366","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,11/12/2025 8:22:47 PM,259845785
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/10/2010",21:39:20,8/10/2010 9:39:20 PM,"","Water","Salt/Marine Water",6,"m","Temperature, water","12.8036","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.3967055945131,-122.441714861224,,11/12/2025 8:22:47 PM,259866031
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","03/17/2010",20:59:12,3/17/2010 8:59:12 PM,"","Water","Salt/Marine Water",21.5,"m","Temperature, water","8.7171","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,11/12/2025 8:22:47 PM,259846021
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/20/2009",23:08:35,7/20/2009 11:08:35 PM,"","Water","Salt/Marine Water",10.5,"m","Temperature, water","10.6689","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,11/13/2025 8:00:56 PM,260433780
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","11/10/2010",17:59:58,11/10/2010 5:59:58 PM,"","Water","Salt/Marine Water",17.5,"m","Temperature, water","9.7141","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,11/12/2025 8:22:47 PM,259878046
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/20/2009",23:08:50,7/20/2009 11:08:50 PM,"","Water","Salt/Marine Water",15,"m","Temperature, water","10.5390","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,11/13/2025 8:00:56 PM,260433789
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","11/05/2012",17:24:15,11/5/2012 5:24:15 PM,"","Water","Salt/Marine Water",4.5,"m","Temperature, water","12.1568","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,10/8/2025 8:01:19 PM,257890463
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SEQ002","SEQ002","SEQ002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/11/2014",22:04:20,8/11/2014 10:04:20 PM,"","Water","Salt/Marine Water",6,"m","Temperature, water","13.3905000686646","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0767055655284,-123.016715117312,,5/31/2025 8:01:17 PM,235429255
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","10/29/2014",16:36:37,10/29/2014 4:36:37 PM,"","Water","Salt/Marine Water",11,"m","Temperature, water","13.3150997161865","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,5/31/2025 8:01:17 PM,235439831
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SEQ002","SEQ002","SEQ002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","11/18/2014",21:59:37,11/18/2014 9:59:37 PM,"","Water","Salt/Marine Water",11,"m","Temperature, water","9.85919952392578","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0767055655284,-123.016715117312,,5/31/2025 8:01:17 PM,235441759
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","01/24/2000",21:00:37,1/24/2000 9:00:37 PM,"","Water","Salt/Marine Water",11,"m","Temperature, water","7.60949993133545","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0833355941599,-122.763315078905,,6/1/2025 8:00:40 PM,235965418
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","01/24/2000",21:20:35,1/24/2000 9:20:35 PM,"","Water","Salt/Marine Water",28.5,"m","Temperature, water","7.47389984130859","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0181555814919,-122.84796507615,,6/1/2025 8:00:40 PM,235965492
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","09/17/2014",16:41:43,9/17/2014 4:41:43 PM,"","Water","Salt/Marine Water",13,"m","Temperature, water","14.9268999099731","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",47.0920388567478,-122.918214865058,,5/31/2025 8:01:17 PM,235435214
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","01/24/2000",21:19:18,1/24/2000 9:19:18 PM,"","Water","Salt/Marine Water",5.5,"m","Temperature, water","7.5177001953125","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0181555814919,-122.84796507615,,6/1/2025 8:00:40 PM,235965446
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SEQ002","SEQ002","SEQ002","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","02/15/2000",21:32:23,2/15/2000 9:32:23 PM,"","Water","Salt/Marine Water",7,"m","Temperature, water","7.41590023040771","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0767055655284,-123.016715117312,,6/1/2025 8:00:40 PM,235968173
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","03/13/2000",22:24:25,3/13/2000 10:24:25 PM,"","Water","Salt/Marine Water",25.5,"m","Temperature, water","7.90339994430542","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0181555814919,-122.84796507615,,6/1/2025 8:00:40 PM,235969286
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/17/2000",21:38:18,7/17/2000 9:38:18 PM,"","Water","Salt/Marine Water",5.5,"m","Temperature, water","14.4756002426147","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0181555814919,-122.84796507615,,6/1/2025 8:00:40 PM,235979752
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","DIS001","DIS001","DIS001","SBE 19","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","07/17/2000",21:38:40,7/17/2000 9:38:40 PM,"","Water","Salt/Marine Water",12,"m","Temperature, water","10.539999961853","deg C","","TEMP-THERMISTOR","Temperature by thermistor","Loaded by stba, 4/4/2016 4:26:57 PM","Final",48.0181555814919,-122.84796507615,,6/1/2025 8:00:40 PM,235979765
