RecordIDNumber,RecDateTime,AirTemp_C_Avg,AirTemp_C_Min,AirTemp_C_TMn,AirTemp_C_Max,AirTemp_C_TMx,RH_Avg,Barometer_kPa,BatVolt_V,BatVolt_V_Min,ETo,RainYearly_mm,SnowYearly_mm,Solar_Avg,WindSpeed_ms_Avg,WindSpeed_ms_Max,WindSpeed_ms_TMx,WindSpeed_ms_WVc1,WindSpeed_ms_WVc2
-1,2018-09-14 00:38:28,14.8,14.8,2018-09-14 00:38:28,14.8,2018-09-14 00:38:28,79,101.63,13.57,13.57,0,24536,0,0,0,2.1,2.1,2018-09-14 00:38:28,2.1,246
-1,2018-09-14 00:43:28,14.7,14.7,2018-09-14 00:43:28,14.7,2018-09-14 00:43:28,79,101.63,13.57,13.57,0,24536,0,0,0,3.4,3.4,2018-09-14 00:43:28,3.4,267
-1,2018-09-14 00:48:28,14.7,14.7,2018-09-14 00:48:28,14.7,2018-09-14 00:48:28,79,101.62,13.59,13.59,0,24536,0,0,0,2.9,2.9,2018-09-14 00:48:28,2.9,276
-1,2018-09-14 00:53:28,14.7,14.7,2018-09-14 00:53:28,14.7,2018-09-14 00:53:28,79,101.63,13.59,13.59,0,24536,0,0,0,1.4,1.4,2018-09-14 00:53:28,1.4,279
-1,2018-09-14 00:58:28,14.6,14.6,2018-09-14 00:58:28,14.6,2018-09-14 00:58:28,79,101.61,13.6,13.6,0,24536,0,0,0,2.9,2.9,2018-09-14 00:58:28,2.9,270
11932,2018-09-14 01:00:00,14.9,14.6,1904-01-01 00:00:00,15.3,1904-01-01 00:00:00,78,101.61,0,13.55,0.03,24536,0,0,0,2.95,4.5,2018-09-14 00:45:10,2.95,273
-1,2018-09-14 01:03:32,14.6,14.6,2018-09-14 01:03:32,14.6,2018-09-14 01:03:32,79,101.61,13.59,13.59,0.01,24536,0,0,0,2.2,2.2,2018-09-14 01:03:32,2.2,256
-1,2018-09-14 01:08:28,14.5,14.5,2018-09-14 01:08:28,14.5,2018-09-14 01:08:28,79,101.62,13.61,13.61,0.01,24536,0,0,0,2.8,2.8,2018-09-14 01:08:28,2.8,279
-1,2018-09-14 01:13:28,14.4,14.4,2018-09-14 01:13:28,14.4,2018-09-14 01:13:28,79,101.62,13.6,13.6,0.01,24536,0,0,0,1.1,1.1,2018-09-14 01:13:28,1.1,264
-1,2018-09-14 01:18:28,14.2,14.2,2018-09-14 01:18:28,14.2,2018-09-14 01:18:28,80,101.62,13.58,13.58,0.01,24536,0,0,0,1.1,1.1,2018-09-14 01:18:28,1.1,259
-1,2018-09-14 01:23:28,14.2,14.2,2018-09-14 01:23:28,14.2,2018-09-14 01:23:28,80,101.63,13.6,13.6,0.01,24536,0,0,0,1.5,1.5,2018-09-14 01:23:28,1.5,259
-1,2018-09-14 01:28:28,14.2,14.2,2018-09-14 01:28:28,14.2,2018-09-14 01:28:28,80,101.62,13.58,13.58,0.01,24536,0,0,0,1.6,1.6,2018-09-14 01:28:28,1.6,283
-1,2018-09-14 01:33:28,14.2,14.2,2018-09-14 01:33:28,14.2,2018-09-14 01:33:28,80,101.62,13.6,13.6,0.01,24536,0,0,0,2.1,2.1,2018-09-14 01:33:28,2.1,325
-1,2018-09-14 01:38:28,14,14,2018-09-14 01:38:28,14,2018-09-14 01:38:28,80,101.63,13.61,13.61,0.01,24536,0,0,0,1.5,1.5,2018-09-14 01:38:28,1.5,4
-1,2018-09-14 01:43:28,13.6,13.6,2018-09-14 01:43:28,13.6,2018-09-14 01:43:28,82,101.63,13.59,13.59,0.01,24536,0,0,0,1.6,1.6,2018-09-14 01:43:28,1.6,0
-1,2018-09-14 01:48:28,13.3,13.3,2018-09-14 01:48:28,13.3,2018-09-14 01:48:28,83,101.63,13.62,13.62,0.01,24536,0,0,0,2,2,2018-09-14 01:48:28,2,4
-1,2018-09-14 01:53:28,13.1,13.1,2018-09-14 01:53:28,13.1,2018-09-14 01:53:28,82,101.63,13.59,13.59,0.01,24536,0,0,0,1.9,1.9,2018-09-14 01:53:28,1.9,7
-1,2018-09-14 01:58:28,13.1,13.1,2018-09-14 01:58:28,13.1,2018-09-14 01:58:28,81,101.63,13.63,13.63,0.01,24536,0,0,0,1.1,1.1,2018-09-14 01:58:28,1.1,8
11933,2018-09-14 02:00:00,14,13,1904-01-01 00:00:00,14.6,1904-01-01 00:00:00,80,101.62,0,13.57,0.03,24536,0,0,0,1.79,4.3,2018-09-14 01:01:30,1.79,308
-1,2018-09-14 02:03:32,13,13,2018-09-14 02:03:32,13,2018-09-14 02:03:32,82,101.63,13.61,13.61,0.01,24536,0,0,1,1,1,2018-09-14 02:03:32,1,360
-1,2018-09-14 02:08:28,13.1,13.1,2018-09-14 02:08:28,13.1,2018-09-14 02:08:28,82,101.63,13.62,13.62,0.01,24536,0,0,0,0.9,0.9,2018-09-14 02:08:28,0.9,352
-1,2018-09-14 02:13:28,13,13,2018-09-14 02:13:28,13,2018-09-14 02:13:28,83,101.63,13.61,13.61,0.01,24536,0,0,0,0.9,0.9,2018-09-14 02:13:28,0.9,338
-1,2018-09-14 02:18:28,13.1,13.1,2018-09-14 02:18:28,13.1,2018-09-14 02:18:28,84,101.64,13.62,13.62,0.01,24536,0,0,0,0.9,0.9,2018-09-14 02:18:28,0.9,325
-1,2018-09-14 02:23:28,13,13,2018-09-14 02:23:28,13,2018-09-14 02:23:28,84,101.63,13.64,13.64,0.01,24536,0,0,0,2.2,2.2,2018-09-14 02:23:28,2.2,287
-1,2018-09-14 02:28:28,13.2,13.2,2018-09-14 02:28:28,13.2,2018-09-14 02:28:28,83,101.63,13.63,13.63,0.01,24536,0,0,0,1.2,1.2,2018-09-14 02:28:28,1.2,304
-1,2018-09-14 02:33:28,13,13,2018-09-14 02:33:28,13,2018-09-14 02:33:28,83,101.63,13.62,13.62,0.01,24536,0,0,0,1.3,1.3,2018-09-14 02:33:28,1.3,301
-1,2018-09-14 02:38:28,12.9,12.9,2018-09-14 02:38:28,12.9,2018-09-14 02:38:28,83,101.63,13.62,13.62,0.01,24536,0,0,0,0.8,0.8,2018-09-14 02:38:28,0.8,328
-1,2018-09-14 02:43:28,12.5,12.5,2018-09-14 02:43:28,12.5,2018-09-14 02:43:28,83,101.63,13.62,13.62,0.01,24536,0,0,0,1.3,1.3,2018-09-14 02:43:28,1.3,15
-1,2018-09-14 02:48:28,12.5,12.5,2018-09-14 02:48:28,12.5,2018-09-14 02:48:28,84,101.63,13.62,13.62,0.01,24536,0,0,0,0.9,0.9,2018-09-14 02:48:28,0.9,351
-1,2018-09-14 02:53:28,12.5,12.5,2018-09-14 02:53:28,12.5,2018-09-14 02:53:28,84,101.63,13.62,13.62,0.01,24536,0,0,0,1.3,1.3,2018-09-14 02:53:28,1.3,324
-1,2018-09-14 02:58:28,12.5,12.5,2018-09-14 02:58:28,12.5,2018-09-14 02:58:28,84,101.63,13.64,13.64,0.01,24536,0,0,0,1.4,1.4,2018-09-14 02:58:28,1.4,319
11934,2018-09-14 03:00:00,12.9,12.4,1904-01-01 00:00:00,13.2,1904-01-01 00:00:00,83,101.63,0,13.59,0.03,24536,0,0,0,1.09,2.4,2018-09-14 02:23:10,1.09,331
-1,2018-09-14 03:03:33,12.4,12.4,2018-09-14 03:03:33,12.4,2018-09-14 03:03:33,84,101.63,13.63,13.63,0,24536,0,0,0,0.7,0.7,2018-09-14 03:03:33,0.7,279
-1,2018-09-14 03:08:28,12.2,12.2,2018-09-14 03:08:28,12.2,2018-09-14 03:08:28,84,101.62,13.65,13.65,0,24536,0,0,1,1.1,1.1,2018-09-14 03:08:28,1.1,279
-1,2018-09-14 03:13:28,12.2,12.2,2018-09-14 03:13:28,12.2,2018-09-14 03:13:28,84,101.62,13.64,13.64,0,24536,0,0,0,1.3,1.3,2018-09-14 03:13:28,1.3,293
-1,2018-09-14 03:18:28,12,12,2018-09-14 03:18:28,12,2018-09-14 03:18:28,84,101.62,13.66,13.66,0,24536,0,0,0,1.1,1.1,2018-09-14 03:18:28,1.1,256
-1,2018-09-14 03:23:28,11.8,11.8,2018-09-14 03:23:28,11.8,2018-09-14 03:23:28,85,101.61,13.66,13.66,0,24536,0,0,0,1.5,1.5,2018-09-14 03:23:28,1.5,269
-1,2018-09-14 03:28:28,11.7,11.7,2018-09-14 03:28:28,11.7,2018-09-14 03:28:28,86,101.61,13.68,13.68,0,24536,0,0,0,1.2,1.2,2018-09-14 03:28:28,1.2,253
-1,2018-09-14 03:33:28,11.7,11.7,2018-09-14 03:33:28,11.7,2018-09-14 03:33:28,86,101.6,13.67,13.67,0,24536,0,0,0,1.6,1.6,2018-09-14 03:33:28,1.6,286
-1,2018-09-14 03:38:28,11.7,11.7,2018-09-14 03:38:28,11.7,2018-09-14 03:38:28,86,101.6,13.64,13.64,0,24536,0,0,0,1.9,1.9,2018-09-14 03:38:28,1.9,284
-1,2018-09-14 03:43:28,11.6,11.6,2018-09-14 03:43:28,11.6,2018-09-14 03:43:28,86,101.6,13.65,13.65,0,24536,0,0,0,1.7,1.7,2018-09-14 03:43:28,1.7,288
-1,2018-09-14 03:48:28,11.5,11.5,2018-09-14 03:48:28,11.5,2018-09-14 03:48:28,86,101.61,13.67,13.67,0,24536,0,0,0,1.4,1.4,2018-09-14 03:48:28,1.4,279
-1,2018-09-14 03:53:28,11.5,11.5,2018-09-14 03:53:28,11.5,2018-09-14 03:53:28,86,101.6,13.66,13.66,0,24536,0,0,0,2.2,2.2,2018-09-14 03:53:28,2.2,295
-1,2018-09-14 03:58:28,11.6,11.6,2018-09-14 03:58:28,11.6,2018-09-14 03:58:28,86,101.6,13.66,13.66,0,24536,0,0,2,1.6,1.6,2018-09-14 03:58:28,1.6,272
11935,2018-09-14 04:00:00,11.8,11.5,1904-01-01 00:00:00,12.5,1904-01-01 00:00:00,85,101.6,0,13.62,0.03,24536,0,0,0,1.4,2.7,2018-09-14 03:37:50,1.4,281
-1,2018-09-14 04:03:32,11.6,11.6,2018-09-14 04:03:32,11.6,2018-09-14 04:03:32,86,101.6,13.67,13.67,0,24536,0,0,0,1.1,1.1,2018-09-14 04:03:32,1.1,250
-1,2018-09-14 04:08:28,11.4,11.4,2018-09-14 04:08:28,11.4,2018-09-14 04:08:28,86,101.59,13.69,13.69,0,24536,0,0,0,1.9,1.9,2018-09-14 04:08:28,1.9,267
-1,2018-09-14 04:13:28,11.3,11.3,2018-09-14 04:13:28,11.3,2018-09-14 04:13:28,87,101.59,13.66,13.66,0,24536,0,0,1,1.8,1.8,2018-09-14 04:13:28,1.8,280
-1,2018-09-14 04:18:29,11.4,11.4,2018-09-14 04:18:29,11.4,2018-09-14 04:18:29,88,101.58,13.67,13.67,0,24536,0,0,0,1.9,1.9,2018-09-14 04:18:29,1.9,283
-1,2018-09-14 04:23:29,11.4,11.4,2018-09-14 04:23:29,11.4,2018-09-14 04:23:29,88,101.58,13.68,13.68,0,24536,0,0,0,1.1,1.1,2018-09-14 04:23:29,1.1,272
-1,2018-09-14 04:28:29,11.3,11.3,2018-09-14 04:28:29,11.3,2018-09-14 04:28:29,88,101.59,13.66,13.66,0,24536,0,0,0,2.5,2.5,2018-09-14 04:28:29,2.5,268
-1,2018-09-14 04:33:29,11.5,11.5,2018-09-14 04:33:29,11.5,2018-09-14 04:33:29,88,101.57,13.68,13.68,0,24536,0,0,0,1.8,1.8,2018-09-14 04:33:29,1.8,270
-1,2018-09-14 04:38:29,11.4,11.4,2018-09-14 04:38:29,11.4,2018-09-14 04:38:29,87,101.58,13.69,13.69,0,24536,0,0,1,2.7,2.7,2018-09-14 04:38:29,2.7,277
-1,2018-09-14 04:43:29,11.5,11.5,2018-09-14 04:43:29,11.5,2018-09-14 04:43:29,87,101.58,13.69,13.69,0,24536,0,0,0,2.3,2.3,2018-09-14 04:43:29,2.3,275
-1,2018-09-14 04:48:29,11.7,11.7,2018-09-14 04:48:29,11.7,2018-09-14 04:48:29,87,101.58,13.65,13.65,0,24536,0,0,0,2.8,2.8,2018-09-14 04:48:29,2.8,276
-1,2018-09-14 04:53:29,11.7,11.7,2018-09-14 04:53:29,11.7,2018-09-14 04:53:29,86,101.56,13.68,13.68,0,24536,0,0,0,2.6,2.6,2018-09-14 04:53:29,2.6,271
-1,2018-09-14 04:58:29,11.6,11.6,2018-09-14 04:58:29,11.6,2018-09-14 04:58:29,86,101.56,13.7,13.7,0,24536,0,0,0,2.7,2.7,2018-09-14 04:58:29,2.7,265
11936,2018-09-14 05:00:00,11.5,11.3,1904-01-01 00:00:00,11.8,1904-01-01 00:00:00,87,101.58,0,13.64,0.03,24536,0,0,0,2.18,3.7,2018-09-14 04:43:10,2.18,271
-1,2018-09-14 05:03:33,11.5,11.5,2018-09-14 05:03:33,11.5,2018-09-14 05:03:33,87,101.57,13.67,13.67,0,24536,0,0,0,3.1,3.1,2018-09-14 05:03:33,3.1,268
-1,2018-09-14 05:08:29,11.4,11.4,2018-09-14 05:08:29,11.4,2018-09-14 05:08:29,87,101.57,13.68,13.68,0,24536,0,0,0,1.9,1.9,2018-09-14 05:08:29,1.9,270
-1,2018-09-14 05:13:29,11.2,11.2,2018-09-14 05:13:29,11.2,2018-09-14 05:13:29,87,101.56,13.68,13.68,0,24536,0,0,0,2.1,2.1,2018-09-14 05:13:29,2.1,279
-1,2018-09-14 05:18:29,11.3,11.3,2018-09-14 05:18:29,11.3,2018-09-14 05:18:29,87,101.56,13.69,13.69,0,24536,0,0,0,2.3,2.3,2018-09-14 05:18:29,2.3,275
-1,2018-09-14 05:23:29,11.3,11.3,2018-09-14 05:23:29,11.3,2018-09-14 05:23:29,87,101.55,13.68,13.68,0,24536,0,0,0,1.9,1.9,2018-09-14 05:23:29,1.9,277
-1,2018-09-14 05:28:29,11.3,11.3,2018-09-14 05:28:29,11.3,2018-09-14 05:28:29,87,101.54,13.69,13.69,0,24536,0,0,0,1.9,1.9,2018-09-14 05:28:29,1.9,269
-1,2018-09-14 05:33:29,11.3,11.3,2018-09-14 05:33:29,11.3,2018-09-14 05:33:29,87,101.55,13.69,13.69,0,24536,0,0,0,2.5,2.5,2018-09-14 05:33:29,2.5,274
-1,2018-09-14 05:38:29,11.4,11.4,2018-09-14 05:38:29,11.4,2018-09-14 05:38:29,87,101.53,13.67,13.67,0,24536,0,0,0,3.7,3.7,2018-09-14 05:38:29,3.7,266
-1,2018-09-14 05:43:29,11.4,11.4,2018-09-14 05:43:29,11.4,2018-09-14 05:43:29,86,101.54,13.66,13.66,0,24536,0,0,0,2.7,2.7,2018-09-14 05:43:29,2.7,270
-1,2018-09-14 05:48:29,11.5,11.5,2018-09-14 05:48:29,11.5,2018-09-14 05:48:29,87,101.54,13.68,13.68,0,24536,0,0,0,3,3,2018-09-14 05:48:29,3,271
-1,2018-09-14 05:53:29,11.4,11.4,2018-09-14 05:53:29,11.4,2018-09-14 05:53:29,86,101.53,13.67,13.67,0,24536,0,0,0,2.5,2.5,2018-09-14 05:53:29,2.5,269
-1,2018-09-14 05:58:29,11.4,11.4,2018-09-14 05:58:29,11.4,2018-09-14 05:58:29,86,101.54,13.68,13.68,0,24536,0,0,0,2.3,2.3,2018-09-14 05:58:29,2.3,270
11937,2018-09-14 06:00:00,11.4,11.2,1904-01-01 00:00:00,11.6,1904-01-01 00:00:00,87,101.53,0,13.65,0.03,24536,0,0,0,2.65,4.2,2018-09-14 05:36:50,2.65,270
-1,2018-09-14 06:03:33,11.4,11.4,2018-09-14 06:03:33,11.4,2018-09-14 06:03:33,86,101.54,13.65,13.65,0,24536,0,0,0,3.1,3.1,2018-09-14 06:03:33,3.1,266
-1,2018-09-14 06:08:29,11.4,11.4,2018-09-14 06:08:29,11.4,2018-09-14 06:08:29,86,101.53,13.7,13.7,0,24536,0,0,0,2.8,2.8,2018-09-14 06:08:29,2.8,268
-1,2018-09-14 06:13:29,11.3,11.3,2018-09-14 06:13:29,11.3,2018-09-14 06:13:29,86,101.53,13.66,13.66,0,24536,0,0,1,2.7,2.7,2018-09-14 06:13:29,2.7,272
-1,2018-09-14 06:18:29,11.3,11.3,2018-09-14 06:18:29,11.3,2018-09-14 06:18:29,86,101.53,13.69,13.69,0,24536,0,0,0,2,2,2018-09-14 06:18:29,2,297
-1,2018-09-14 06:23:29,10.9,10.9,2018-09-14 06:23:29,10.9,2018-09-14 06:23:29,87,101.54,13.69,13.69,0,24536,0,0,0,1.5,1.5,2018-09-14 06:23:29,1.5,298
-1,2018-09-14 06:28:29,10.8,10.8,2018-09-14 06:28:29,10.8,2018-09-14 06:28:29,88,101.54,13.69,13.69,0,24536,0,0,0,1.7,1.7,2018-09-14 06:28:29,1.7,272
-1,2018-09-14 06:33:29,11,11,2018-09-14 06:33:29,11,2018-09-14 06:33:29,88,101.55,13.68,13.68,0,24536,0,0,0,2.2,2.2,2018-09-14 06:33:29,2.2,297
-1,2018-09-14 06:38:29,10.9,10.9,2018-09-14 06:38:29,10.9,2018-09-14 06:38:29,88,101.55,13.67,13.67,0,24536,0,0,0,2.2,2.2,2018-09-14 06:38:29,2.2,304
-1,2018-09-14 06:43:29,11,11,2018-09-14 06:43:29,11,2018-09-14 06:43:29,87,101.54,13.68,13.68,0,24536,0,0,0,2.5,2.5,2018-09-14 06:43:29,2.5,311
-1,2018-09-14 06:48:29,11,11,2018-09-14 06:48:29,11,2018-09-14 06:48:29,87,101.55,13.68,13.68,0,24536,0,0,3,2,2,2018-09-14 06:48:29,2,301
-1,2018-09-14 06:53:29,11,11,2018-09-14 06:53:29,11,2018-09-14 06:53:29,88,101.56,13.69,13.69,0,24536,0,0,5,2.4,2.4,2018-09-14 06:53:29,2.4,283
-1,2018-09-14 06:58:29,10.9,10.9,2018-09-14 06:58:29,10.9,2018-09-14 06:58:29,87,101.54,13.7,13.7,0,24536,0,0,13,2.9,2.9,2018-09-14 06:58:29,2.9,313
11938,2018-09-14 07:00:00,11.1,10.8,1904-01-01 00:00:00,11.4,1904-01-01 00:00:00,87,101.55,0,13.65,0.05,24536,0,0,2,2.43,3.9,2018-09-14 06:46:50,2.43,289
-1,2018-09-14 07:03:34,11,11,2018-09-14 07:03:34,11,2018-09-14 07:03:34,87,101.55,13.66,13.66,0,24536,0,0,18,2.6,2.6,2018-09-14 07:03:34,2.6,296
-1,2018-09-14 07:08:29,11.1,11.1,2018-09-14 07:08:29,11.1,2018-09-14 07:08:29,87,101.55,13.68,13.68,0,24536,0,0,23,3.6,3.6,2018-09-14 07:08:29,3.6,284
-1,2018-09-14 07:13:29,11.1,11.1,2018-09-14 07:13:29,11.1,2018-09-14 07:13:29,87,101.57,13.68,13.68,0,24536,0,0,23,2.7,2.7,2018-09-14 07:13:29,2.7,297
-1,2018-09-14 07:18:29,11.1,11.1,2018-09-14 07:18:29,11.1,2018-09-14 07:18:29,87,101.57,13.69,13.69,0,24536,0,0,29,2.8,2.8,2018-09-14 07:18:29,2.8,287
-1,2018-09-14 07:23:29,11,11,2018-09-14 07:23:29,11,2018-09-14 07:23:29,87,101.57,13.68,13.68,0,24536,0,0,37,3.5,3.5,2018-09-14 07:23:29,3.5,276
-1,2018-09-14 07:28:29,11.1,11.1,2018-09-14 07:28:29,11.1,2018-09-14 07:28:29,87,101.56,13.65,13.65,0,24536,0,0,39,3.4,3.4,2018-09-14 07:28:29,3.4,284
-1,2018-09-14 07:33:29,11.2,11.2,2018-09-14 07:33:29,11.2,2018-09-14 07:33:29,87,101.57,13.67,13.67,0,24536,0,0,48,3,3,2018-09-14 07:33:29,3,274
-1,2018-09-14 07:38:30,11.3,11.3,2018-09-14 07:38:30,11.3,2018-09-14 07:38:30,86,101.57,13.64,13.64,0,24536,0,0,49,2.3,2.3,2018-09-14 07:38:30,2.3,285
-1,2018-09-14 07:43:29,11.3,11.3,2018-09-14 07:43:29,11.3,2018-09-14 07:43:29,86,101.56,13.66,13.66,0,24536,0,0,49,2.8,2.8,2018-09-14 07:43:29,2.8,272
-1,2018-09-14 07:48:29,11.2,11.2,2018-09-14 07:48:29,11.2,2018-09-14 07:48:29,86,101.57,13.66,13.66,0,24536,0,0,68,3.2,3.2,2018-09-14 07:48:29,3.2,286
-1,2018-09-14 07:53:29,11.3,11.3,2018-09-14 07:53:29,11.3,2018-09-14 07:53:29,85,101.57,13.63,13.63,0,24536,0,0,82,2.8,2.8,2018-09-14 07:53:29,2.8,285
-1,2018-09-14 07:58:30,11.3,11.3,2018-09-14 07:58:30,11.3,2018-09-14 07:58:30,86,101.56,13.67,13.67,0,24536,0,0,95,2.5,2.5,2018-09-14 07:58:30,2.5,273
11939,2018-09-14 08:00:00,11.2,10.9,1904-01-01 00:00:00,11.4,1904-01-01 00:00:00,86,101.57,0,13.63,0.09,24536,0,0,48,2.84,4.1,2018-09-14 07:00:50,2.84,282
-1,2018-09-14 08:03:34,11.5,11.5,2018-09-14 08:03:34,11.5,2018-09-14 08:03:34,85,101.58,13.64,13.64,0.04,24536,0,0,105,2.3,2.3,2018-09-14 08:03:34,2.3,269
-1,2018-09-14 08:08:30,11.7,11.7,2018-09-14 08:08:30,11.7,2018-09-14 08:08:30,84,101.57,13.61,13.61,0.04,24536,0,0,147,1.8,1.8,2018-09-14 08:08:30,1.8,274
-1,2018-09-14 08:13:30,12,12,2018-09-14 08:13:30,12,2018-09-14 08:13:30,84,101.57,13.65,13.65,0.04,24536,0,0,120,2.4,2.4,2018-09-14 08:13:30,2.4,270
-1,2018-09-14 08:18:30,12.2,12.2,2018-09-14 08:18:30,12.2,2018-09-14 08:18:30,83,101.57,13.64,13.64,0.04,24536,0,0,139,2,2,2018-09-14 08:18:30,2,266
-1,2018-09-14 08:23:30,12.3,12.3,2018-09-14 08:23:30,12.3,2018-09-14 08:23:30,83,101.57,13.64,13.64,0.04,24536,0,0,309,2.9,2.9,2018-09-14 08:23:30,2.9,285
-1,2018-09-14 08:28:30,12.5,12.5,2018-09-14 08:28:30,12.5,2018-09-14 08:28:30,82,101.58,13.64,13.64,0.04,24536,0,0,277,2.8,2.8,2018-09-14 08:28:30,2.8,275
-1,2018-09-14 08:33:30,12.6,12.6,2018-09-14 08:33:30,12.6,2018-09-14 08:33:30,82,101.57,13.6,13.6,0.04,24536,0,0,300,3.7,3.7,2018-09-14 08:33:30,3.7,261
-1,2018-09-14 08:38:30,12.9,12.9,2018-09-14 08:38:30,12.9,2018-09-14 08:38:30,81,101.57,13.61,13.61,0.04,24536,0,0,213,2.6,2.6,2018-09-14 08:38:30,2.6,278
-1,2018-09-14 08:43:30,13,13,2018-09-14 08:43:30,13,2018-09-14 08:43:30,80,101.57,13.61,13.61,0.04,24536,0,0,210,1.5,1.5,2018-09-14 08:43:30,1.5,282
-1,2018-09-14 08:48:30,13.3,13.3,2018-09-14 08:48:30,13.3,2018-09-14 08:48:30,78,101.56,13.58,13.58,0.04,24536,0,0,424,1.3,1.3,2018-09-14 08:48:30,1.3,273
-1,2018-09-14 08:53:30,13.7,13.7,2018-09-14 08:53:30,13.7,2018-09-14 08:53:30,77,101.57,13.59,13.59,0.04,24536,0,0,238,0.6,0.6,2018-09-14 08:53:30,0.6,269
-1,2018-09-14 08:58:30,13.8,13.8,2018-09-14 08:58:30,13.8,2018-09-14 08:58:30,77,101.57,13.57,13.57,0.04,24536,0,0,252,1,1,2018-09-14 08:58:30,1,275
11940,2018-09-14 09:00:00,12.6,11.4,1904-01-01 00:00:00,13.9,1904-01-01 00:00:00,81,101.57,0,13.55,0.22,24536,0,0,215,2.2,4.3,2018-09-14 08:13:10,2.2,272
-1,2018-09-14 09:03:34,14.1,14.1,2018-09-14 09:03:34,14.1,2018-09-14 09:03:34,76,101.57,13.56,13.56,0.17,24536,0,0,481,1,1,2018-09-14 09:03:34,1,274
-1,2018-09-14 09:08:30,14.4,14.4,2018-09-14 09:08:30,14.4,2018-09-14 09:08:30,74,101.56,13.56,13.56,0.17,24536,0,0,404,0,0,2018-09-14 09:08:30,0,0
-1,2018-09-14 09:13:30,14.8,14.8,2018-09-14 09:13:30,14.8,2018-09-14 09:13:30,73,101.57,13.55,13.55,0.17,24536,0,0,559,0.9,0.9,2018-09-14 09:13:30,0.9,248
-1,2018-09-14 09:18:30,15.2,15.2,2018-09-14 09:18:30,15.2,2018-09-14 09:18:30,72,101.57,13.52,13.52,0.17,24536,0,0,341,0.5,0.5,2018-09-14 09:18:30,0.5,302
-1,2018-09-14 09:23:30,15.9,15.9,2018-09-14 09:23:30,15.9,2018-09-14 09:23:30,71,101.58,13.51,13.51,0.17,24536,0,0,411,0.8,0.8,2018-09-14 09:23:30,0.8,65
-1,2018-09-14 09:28:30,15.1,15.1,2018-09-14 09:28:30,15.1,2018-09-14 09:28:30,75,101.56,13.5,13.5,0.17,24536,0,0,619,1.7,1.7,2018-09-14 09:28:30,1.7,89
-1,2018-09-14 09:33:30,15.2,15.2,2018-09-14 09:33:30,15.2,2018-09-14 09:33:30,75,101.56,13.5,13.5,0.17,24536,0,0,641,1,1,2018-09-14 09:33:30,1,71
-1,2018-09-14 09:38:30,15.4,15.4,2018-09-14 09:38:30,15.4,2018-09-14 09:38:30,74,101.56,13.45,13.45,0.17,24536,0,0,629,0.9,0.9,2018-09-14 09:38:30,0.9,72
-1,2018-09-14 09:43:30,15.2,15.2,2018-09-14 09:43:30,15.2,2018-09-14 09:43:30,75,101.56,13.47,13.47,0.17,24536,0,0,559,1.4,1.4,2018-09-14 09:43:30,1.4,84
-1,2018-09-14 09:48:30,15.2,15.2,2018-09-14 09:48:30,15.2,2018-09-14 09:48:30,76,101.56,13.46,13.46,0.17,24536,0,0,308,1.5,1.5,2018-09-14 09:48:30,1.5,81
-1,2018-09-14 09:53:30,15,15,2018-09-14 09:53:30,15,2018-09-14 09:53:30,77,101.56,13.46,13.46,0.17,24536,0,0,456,1.6,1.6,2018-09-14 09:53:30,1.6,98
-1,2018-09-14 09:58:30,15.3,15.3,2018-09-14 09:58:30,15.3,2018-09-14 09:58:30,75,101.56,13.47,13.47,0.17,24536,0,0,481,1.5,1.5,2018-09-14 09:58:30,1.5,102
11941,2018-09-14 10:00:00,15.1,13.9,1904-01-01 00:00:00,15.9,1904-01-01 00:00:00,74,101.57,0,13.44,0.5,24536,0,0,487,1.02,1.9,2018-09-14 09:44:10,1.02,57
-1,2018-09-14 10:03:34,14.9,14.9,2018-09-14 10:03:34,14.9,2018-09-14 10:03:34,77,101.56,13.45,13.45,0.45,24536,0,0,378,1.5,1.5,2018-09-14 10:03:34,1.5,162
-1,2018-09-14 10:08:30,15.3,15.3,2018-09-14 10:08:30,15.3,2018-09-14 10:08:30,76,101.56,13.45,13.45,0.45,24536,0,0,447,1.5,1.5,2018-09-14 10:08:30,1.5,217
-1,2018-09-14 10:13:30,15.3,15.3,2018-09-14 10:13:30,15.3,2018-09-14 10:13:30,77,101.56,13.44,13.44,0.45,24536,0,0,537,1.3,1.3,2018-09-14 10:13:30,1.3,180
-1,2018-09-14 10:18:30,15.2,15.2,2018-09-14 10:18:30,15.2,2018-09-14 10:18:30,76,101.56,13.47,13.47,0.45,24536,0,0,478,1.2,1.2,2018-09-14 10:18:30,1.2,160
-1,2018-09-14 10:23:30,15.2,15.2,2018-09-14 10:23:30,15.2,2018-09-14 10:23:30,77,101.56,13.48,13.48,0.45,24536,0,0,585,2.4,2.4,2018-09-14 10:23:30,2.4,170
-1,2018-09-14 10:28:30,15.3,15.3,2018-09-14 10:28:30,15.3,2018-09-14 10:28:30,76,101.55,13.46,13.46,0.45,24536,0,0,542,1.5,1.5,2018-09-14 10:28:30,1.5,167
-1,2018-09-14 10:33:30,15.7,15.7,2018-09-14 10:33:30,15.7,2018-09-14 10:33:30,75,101.54,13.48,13.48,0.45,24536,0,0,575,1.4,1.4,2018-09-14 10:33:30,1.4,155
