dt,AirTemp,atmCond,AtmPressure,CO2aW,CO2bW,CO2Umm,condTemp,drip1,dryBoxTemp,dryDruck,equCond,equPress,equPump,equTemp,error,FETExtV,FETIntV,H2OaW,H2ObW,H2OFlow,H2OMmm,IntakeTemp,licorFlow,licorPress,licorTemp,O2Sat,O2Temp,O2Umm,pHTemp,Salinity,stdVal,type,ventFlow,LAT,LON,TSG45_T
2019-07-23 19:43:00,NaN,10.01,NaN,14606483,12942750,277.97,4.87,9.98,26.06,1021.05,10.02,-0.34,67,16.46,0,0.061984,1.277507,14026615,13531637,2.69,1.3,NaN,106.36,1015.73,29.92,335.06,109.75,16.428,16.456,NaN,NaN,EQU,6,43.0639433333333,-125.18097,16.3442
2019-07-23 19:46:00,NaN,10.04,NaN,14580266,12919327,278.04,4.69,10.01,26.06,1021.13,10.04,-0.29,67,16.46,0,0.062639,1.27938,14043776,13548599,2.69,1.29,NaN,110.25,1015.75,29.94,336.105,109.939,16.369,16.39,NaN,NaN,EQU,-2.57,43.0639583333333,-125.168766666667,16.32335
2019-07-23 19:49:00,NaN,9.91,NaN,14595754,12933111,278.02,4.75,9.89,26.06,1021.07,9.91,-0.26,67,16.55,0,0.062585,1.277083,14044675,13547956,2.7,1.31,NaN,89.59,1015.79,29.95,335.461,109.944,16.446,16.483,NaN,NaN,EQU,2.92,43.063905,-125.156446666667,16.2680666666667
2019-07-23 19:52:00,NaN,9.97,NaN,14592644,12933956,276.98,5.06,9.95,26.06,1021.07,9.97,-0.31,67,16.51,0,0.062574,1.277458,14035016,13539445,2.7,1.3,NaN,99.54,1015.74,29.96,337.79,110.656,16.404,16.461,NaN,NaN,EQU,3.31,43.0638116666667,-125.144208333333,16.27205
2019-07-23 19:55:00,NaN,9.97,NaN,14610902,12954822,275.58,5.06,9.95,26.12,1021.17,9.97,-0.47,67,16.53,0,0.06227,1.276839,14012264,13517188,2.69,1.3,NaN,96.86,1015.81,29.98,339.736,111.353,16.435,16.486,NaN,NaN,EQU,5.69,43.0637066666667,-125.131845,16.17375
2019-07-23 19:58:00,NaN,10,NaN,14570290,12923683,274.17,4.87,9.97,26.12,1021.01,10,-0.25,67,16.51,0,0.062673,1.276905,14026318,13531517,2.7,1.29,NaN,107.57,1015.72,29.99,340.245,111.529,16.47,16.49,NaN,NaN,EQU,3.43,43.0635866666667,-125.119461666667,16.3081
2019-07-23 20:01:00,NaN,10.03,NaN,14592670,12947917,272.86,4.69,10,26.19,1021.14,10.03,-0.34,67,16.51,0,0.062092,1.276878,14033480,13537799,2.69,1.3,NaN,110.81,1015.81,30.01,341.639,111.996,16.46,16.495,NaN,NaN,EQU-DRAIN,2.32,43.0634983333333,-125.107045,16.2651333333333
2019-07-23 20:04:00,NaN,9.98,NaN,14576926,12930827,273.86,4.94,9.95,26.25,1020.95,9.98,2.81,67,16.57,0,0.062246,1.277645,14031132,13535433,2.69,1.3,NaN,102.38,1015.69,30.03,341.987,112.081,16.401,16.482,NaN,NaN,EQU,-20.44,43.063085,-125.09451,16.1918666666667
2019-07-23 20:07:00,NaN,9.99,NaN,14588068,12950042,272.07,4.87,9.96,26.25,1018.01,9.99,2.67,67,16.47,0,0.062612,1.280205,14032815,13535039,2.7,1.32,NaN,101.86,1012.76,30.05,342.823,112.17,16.324,16.404,NaN,NaN,EQU,-27.26,43.0624966666667,-125.082095,16.1302833333333
2019-07-23 20:10:00,NaN,10.03,NaN,14586515,12945146,272.14,4.75,10,26.31,1021.08,10.03,2.53,67,16.45,0,0.062859,1.279767,14051954,13551930,2.68,1.33,NaN,108.91,1015.77,30.07,343.163,112.303,16.38,16.413,NaN,NaN,EQU,-27.27,43.061785,-125.069476666667,16.2412333333333
2019-07-23 20:13:00,NaN,9.9,NaN,14591192,12949502,272.1,4.69,9.89,26.25,1021.03,9.9,2.56,67,16.43,0,0.062721,1.279871,14019373,13518498,2.68,1.35,NaN,90.39,1015.76,30.08,342.718,112.162,16.381,16.415,NaN,NaN,EQU,-27.27,43.0610066666667,-125.056828333333,16.1770166666667
2019-07-23 20:16:00,NaN,9.94,NaN,14600993,12957475,272.34,4.87,9.92,26.31,1020.97,9.94,2.5,67,16.36,0,0.061407,1.283492,14006715,13506009,2.68,1.35,NaN,93.01,1015.76,30.09,345.501,112.701,16.184,16.259,NaN,NaN,EQU,-27.27,43.0603383333333,-125.044123333333,16.0415166666667
2019-07-23 20:19:00,NaN,9.97,NaN,14574776,12936994,271.55,5.06,9.95,26.25,1020.96,9.96,2.47,67,16.26,0,0.062547,1.285361,14037885,13536483,2.69,1.35,NaN,100.17,1015.68,30.11,347.466,113.401,16.272,16.284,NaN,NaN,EQU,-27.27,43.0603583333333,-125.03134,16.1263666666667
2019-07-23 20:22:00,NaN,10,NaN,14566765,12933623,270.47,4.94,9.97,26.31,1020.99,10,2.48,67,16.3,0,0.062568,1.284737,14054709,13552901,2.69,1.35,NaN,103.68,1015.66,30.13,347.448,113.377,16.237,16.276,NaN,NaN,EQU,-27.27,43.0607133333333,-125.018545,16.0550833333333
2019-07-23 20:25:00,NaN,10.02,NaN,14563032,12930442,270.42,4.87,9.99,26.31,1021.01,10.02,2.51,67,16.3,0,0.062765,1.285834,14041492,13540084,2.68,1.35,NaN,105.76,1015.74,30.14,349.131,113.853,16.186,16.246,NaN,NaN,EQU,-27.27,43.0609466666667,-125.005738333333,15.9935333333333
2019-07-23 20:28:00,NaN,10.02,NaN,14598843,12957971,271.7,4.69,9.99,26.31,1021.04,10.02,2.44,67,16.14,0,0.061935,1.290859,14001695,13500507,2.68,1.36,NaN,106.36,1015.76,30.15,353.523,114.881,16.05,16.081,NaN,NaN,EQU,-27.27,43.0612416666667,-124.992895,15.8706666666667
2019-07-23 20:31:00,NaN,9.92,NaN,14598938,12949357,274.29,4.81,9.89,26.37,1021.11,9.91,2.49,67,16.01,0,0.061725,1.295788,14025121,13522624,2.68,1.36,NaN,90.94,1015.83,30.17,354.471,114.853,15.882,15.943,NaN,NaN,EQU,-27.27,43.0616083333333,-124.98024,15.6556666666667
2019-07-23 20:34:00,NaN,9.96,NaN,14552914,12890434,279.74,4.75,9.94,26.44,1021,9.97,2.51,67,15.87,0,0.060954,1.300689,13953849,13454720,2.69,1.36,NaN,98.68,1015.85,30.19,354.817,114.635,15.744,15.808,NaN,NaN,EQU,-27.27,43.059675,-124.977768333333,15.5556
2019-07-23 20:37:00,NaN,9.93,NaN,14614739,12939542,281.41,5,9.91,26.37,1021.21,9.93,2.54,67,15.82,0,0.061239,1.302491,14028106,13525773,2.67,1.36,NaN,94.06,1015.96,30.2,354.813,114.653,15.78,15.816,NaN,NaN,EQU,-27.26,43.05514,-124.98696,15.5604833333333
2019-07-23 20:40:00,NaN,9.98,NaN,14606650,12939949,279.13,5.06,9.96,26.37,1021.29,9.99,2.5,67,15.9,0,0.062104,1.299459,14043395,13541056,2.68,1.36,NaN,101.1,1016,30.2,354.501,114.783,15.891,15.911,NaN,NaN,EQU,-27.26,43.0504266666667,-124.997066666667,15.5978666666667
2019-07-23 20:43:00,NaN,10.03,NaN,14629566,12958607,279.63,4.87,10,26.37,1021.36,10.03,2.6,67,15.8,0,0.061067,1.306438,14023800,13522927,2.68,1.35,NaN,109.03,1016.04,30.21,353.009,113.761,15.554,15.689,NaN,NaN,EQU,-27.27,43.0457616666667,-125.007041666667,15.3711666666667
2019-07-23 20:46:00,NaN,10.03,NaN,14595043,12917040,282.94,4.81,10,26.37,1021.38,10.03,2.46,67,15.71,0,0.061436,1.309107,14032834,13531087,2.69,1.36,NaN,107.93,1016.06,30.22,352.883,113.49,15.493,15.594,NaN,NaN,EQU,-27.27,43.0396283333333,-125.020163333333,15.18485
2019-07-23 20:49:00,NaN,10.02,NaN,14584139,12892057,287.63,4.75,9.99,26.44,1021.16,10.03,2.38,67,15.41,0,0.060846,1.316107,13976972,13476891,2.69,1.36,NaN,109.7,1015.97,30.23,352.223,112.927,15.443,15.45,NaN,NaN,EQU,-27.27,43.03668,-125.02684,15.3009333333333
2019-07-23 20:52:00,NaN,10.03,NaN,14628101,12927233,288.76,4.69,10,26.37,1021.28,10.04,2.43,67,15.33,0,0.059861,1.32072,14026444,13523576,2.68,1.37,NaN,104.51,1015.96,30.23,351.113,112.062,15.114,15.239,NaN,NaN,EQU,-27.27,43.032525,-125.037121666667,15.0622
2019-07-23 20:55:00,NaN,9.95,NaN,14643272,12925564,293.31,4.94,9.93,26.31,1021.32,9.95,2.34,67,15.35,0,0.060068,1.321518,14054296,13551237,2.67,1.36,NaN,97.71,1016.02,30.23,348.117,111.119,15.13,15.244,NaN,NaN,EQU,-27.27,43.02838,-125.047318333333,14.87875
2019-07-23 20:58:00,NaN,9.99,NaN,14634904,12900675,298.66,4.94,9.97,26.31,1021.33,9.99,2.37,67,15.28,0,0.06012,1.325078,14011475,13510576,2.66,1.35,NaN,102.85,1016.03,30.22,348.86,111.25,15.134,15.2,NaN,NaN,EQU,-27.27,43.0287216666667,-125.051631666667,15.0722
2019-07-23 21:01:00,NaN,9.99,NaN,14622154,12901084,295.1,4.62,9.97,26.31,1021.18,9.99,2.37,67,15.32,0,0.060378,1.319123,13973155,13474400,2.68,1.35,NaN,101.92,1015.97,30.21,350.888,112.301,15.406,15.367,NaN,NaN,EQU-DRAIN,-27.27,43.0307866666667,-125.053773333333,15.2170166666667
2019-07-23 21:05:00,NaN,10.04,NaN,14624420,12913222,291.98,4.69,10.01,26.25,1021.34,10.04,-0.29,67,15.49,0,0.061006,1.312685,14030406,13529239,2.67,1.35,NaN,111.18,1015.98,30.2,352.044,113.167,15.588,15.572,NaN,NaN,EQU,-9.12,43.0336566666667,-125.056111666667,15.3495666666667
2019-07-23 21:08:00,NaN,9.93,NaN,14625915,12925498,288.63,4.87,9.91,26.31,1021.39,9.93,-0.24,67,15.61,0,0.061097,1.311779,14057809,13557218,2.68,1.34,NaN,91.53,1016,30.2,351.695,113.059,15.524,15.574,NaN,NaN,EQU,6.51,43.035315,-125.058008333333,15.42435
2019-07-23 21:10:00,NaN,9.98,NaN,14628518,12935986,286.13,4.94,9.96,26.25,1021.4,9.98,-0.29,67,15.67,0,0.061414,1.309358,14041743,13543793,2.67,1.32,NaN,100.46,1016.04,30.19,352.28,113.427,15.567,15.648,NaN,NaN,EQU,7.37,43.0365633333333,-125.058598333333,15.3155333333333
2019-07-23 21:13:00,NaN,10,NaN,14625432,12932991,286.2,4.81,9.97,26.25,1021.41,10,-0.35,67,15.52,0,0.061644,1.315943,14059144,13561449,2.68,1.31,NaN,105.34,1016.02,30.18,354.701,113.653,15.39,15.421,NaN,NaN,EQU,1.79,43.038965,-125.059546666667,15.4630833333333
2019-07-23 21:16:00,NaN,10.03,NaN,14594125,12915290,283.18,4.69,10,26.25,1021.3,10.03,-0.32,67,15.82,0,0.061506,1.304515,14006373,13510851,2.68,1.31,NaN,107.75,1015.99,30.17,351.995,113.718,15.782,15.806,NaN,NaN,EQU,0.96,43.0412416666667,-125.060413333333,15.67435
2019-07-23 21:19:00,NaN,9.92,NaN,14589904,12918220,281.15,4.81,9.91,26.19,1021.26,9.92,-0.28,67,15.98,0,0.06193,1.297376,13965690,13471384,2.68,1.31,NaN,90.77,1016.03,30.16,351.201,114.01,16.02,16.033,NaN,NaN,EQU,-1.35,43.0432533333333,-125.061381666667,15.86075
2019-07-23 21:22:00,NaN,9.98,NaN,14584685,12921262,278.84,5.06,9.95,26.25,1021.29,9.98,-0.29,67,16.16,0,0.062028,1.291379,13991710,13497552,2.68,1.3,NaN,100.35,1015.99,30.16,350.436,113.988,16.094,16.126,NaN,NaN,EQU,-2.17,43.0451933333333,-125.06257,15.9597
2019-07-23 21:25:00,NaN,9.98,NaN,14617970,12959873,276.09,5,9.96,26.19,1021.45,9.98,-0.28,67,16.23,0,0.062324,1.288955,14070157,13573369,2.69,1.3,NaN,102.91,1016.02,30.15,350.756,114.273,16.169,16.201,NaN,NaN,EQU,2.52,43.04881,-125.064838333333,16.0448833333333
2019-07-23 21:28:00,NaN,10.03,NaN,14590332,12945528,273.04,4.75,10,26.19,1021.34,10.03,-0.3,67,16.38,0,0.062528,1.283437,14007218,13513047,2.68,1.3,NaN,108.23,1016.04,30.14,348.353,113.874,16.313,16.36,NaN,NaN,EQU,7.04,43.0539466666667,-125.06885,16.1371
2019-07-23 21:31:00,NaN,9.9,NaN,14021826,13540051,-0.72,4.75,9.89,26.19,1021.51,9.9,-0.29,67,16.38,0,0.062681,1.284664,13992395,13678362,2.67,-0.13,NaN,64.39,1016.08,30.13,348.99,113.879,16.183,16.276,NaN,0,STD5,4.54,43.056335,-125.070901666667,16.1076333333333
2019-07-23 21:34:00,NaN,9.99,NaN,14646081,12905232,300.2,5,9.97,26.19,1021.5,9.99,-0.29,67,16.36,0,0.062314,1.282257,13930467,13624076,2.68,-0.18,NaN,63.25,1016.1,30.13,345.643,113.028,16.339,16.377,NaN,301.13,STD1,2.52,43.0596433333333,-125.074028333333,16.2595
2019-07-23 21:37:00,NaN,10.04,NaN,14797480,12739906,396.89,4.75,10.01,26.19,1021.43,10.05,-0.44,67,16.6,0,0.062567,1.275072,13912763,13608388,2.69,-0.19,NaN,63.03,1016.12,30.13,340.568,111.874,16.561,16.592,NaN,397.67,STD2,6.22,43.0628616666667,-125.07719,16.3428333333333
2019-07-23 21:40:00,NaN,9.92,NaN,15089407,12456563,596.16,5,9.9,26.25,1021.61,9.92,-0.31,67,16.64,0,0.062642,1.272661,13921113,13617776,2.68,-0.2,NaN,57.96,1016.21,30.12,340.394,111.945,16.631,16.646,NaN,597.45,STD3,5.9,43.065665,-125.080141666667,16.4667166666667
2019-07-23 21:43:00,NaN,9.98,NaN,14630581,11424042,908.11,5,9.96,26.19,1021.56,9.99,-0.28,67,16.71,0,0.062829,1.270311,13907543,13607115,2.67,-0.22,NaN,85.93,1016.2,30.11,340.488,112.114,16.675,16.705,NaN,908.02,STD4,2.95,43.0685033333333,-125.083108333333,16.4768333333333
2019-07-23 21:46:00,NaN,10.02,NaN,14803505,12720725,405.1,4.75,9.99,26.19,1021.52,10.02,-0.36,67,16.72,0,0.062974,1.270369,13975952,13489857,2.67,1.24,NaN,99.54,1016.21,30.11,341.506,112.377,16.639,16.674,NaN,NaN,ATM,6.56,43.0711533333333,-125.085965,16.4465
2019-07-23 21:48:00,NaN,9.94,NaN,14808706,12725611,404.94,5.06,9.92,26.19,1021.53,9.94,-0.32,67,16.69,0,0.063066,1.270521,13999155,13515294,2.68,1.21,NaN,99.37,1016.23,30.11,343.416,112.994,16.637,16.669,NaN,NaN,ATM,1.12,43.0725133333333,-125.08765,16.4404666666667
2019-07-23 21:50:00,NaN,10.03,NaN,14829387,12743447,404.92,4.69,10,26.19,1021.57,10.03,-0.31,67,16.68,0,0.063033,1.271603,14050036,13568478,2.68,1.18,NaN,99.42,1016.22,30.11,345.907,113.692,16.559,16.618,NaN,NaN,ATM,1.71,43.0739266666667,-125.089365,16.4381666666667
2019-07-23 21:52:00,NaN,9.97,NaN,14817938,12733753,404.91,5.06,9.95,26.19,1021.47,9.97,-0.29,67,16.68,0,0.063374,1.27098,14021376,13543713,2.68,1.15,NaN,99.48,1016.12,30.1,348.241,114.559,16.625,16.66,NaN,NaN,ATM,7.51,43.07603,-125.09203,16.4254333333333
2019-07-23 21:54:00,NaN,10.02,NaN,14800364,12718671,404.93,4.69,9.99,26.19,1021.38,10.02,-0.29,67,16.67,0,0.063363,1.271442,13963192,13489781,2.69,1.13,NaN,99.31,1016.08,30.1,348.804,114.702,16.604,16.642,NaN,NaN,ATM,5.06,43.0766683333333,-125.092905,16.4628166666667
2019-07-23 21:56:00,NaN,9.99,NaN,14812395,12729028,404.92,5.06,9.97,26.12,1021.38,9.99,-0.3,67,16.69,0,0.063357,1.270327,13987896,13515138,2.68,1.12,NaN,99.37,1016.08,30.1,348.289,114.656,16.661,16.693,NaN,NaN,ATM,5.47,43.0781133333333,-125.09472,16.4456
2019-07-23 22:03:00,NaN,10.04,NaN,14570222,12981597,257.06,4.69,10,26.19,1021.48,10.04,-0.3,67,16.65,0,0.063497,1.272619,14033790,13535611,2.68,1.32,NaN,108.23,1016.12,30.09,347.544,114.173,16.526,16.595,NaN,NaN,EQU-DRAIN,3.53,43.08328,-125.101088333333,16.4141166666667
2019-07-23 22:06:00,NaN,10.02,NaN,14576729,12989859,256.33,4.75,9.99,26.12,1021.5,10.02,-0.32,67,16.73,0,0.06365,1.26927,14054155,13556239,2.67,1.31,NaN,106.96,1016.13,30.09,347.588,114.492,16.698,16.722,NaN,NaN,EQU,-1.4,43.0855233333333,-125.103851666667,16.5131833333333
2019-07-23 22:09:00,NaN,9.97,NaN,14562790,12985093,254.11,4.94,9.95,26.19,1021.49,9.97,-0.25,67,16.77,0,0.06377,1.268152,14024646,13528812,2.68,1.31,NaN,100.35,1016.13,30.09,347.039,114.361,16.701,16.742,NaN,NaN,EQU,2.45,43.0876283333333,-125.106548333333,16.5333666666667
2019-07-23 22:12:00,NaN,10,NaN,14568404,12993671,253.05,5,9.97,26.12,1021.52,10,-0.33,67,16.76,0,0.063982,1.268122,14032934,13537862,2.69,1.3,NaN,104.27,1016.21,30.09,347.415,114.471,16.707,16.736,NaN,NaN,EQU,1.09,43.0896816666667,-125.109248333333,16.5571
2019-07-23 22:15:00,NaN,10.02,NaN,14550680,12978301,252.91,4.69,9.99,26.12,1021.52,10.03,-0.32,67,16.84,0,0.063992,1.265715,14008514,13514206,2.68,1.3,NaN,107.93,1016.21,30.09,345.182,113.938,16.789,16.821,NaN,NaN,EQU,7.21,43.091845,-125.11207,16.6367
2019-07-23 22:18:00,NaN,9.92,NaN,14531865,12962987,252.52,4.81,9.9,26.19,1021.39,9.92,-0.32,67,16.9,0,0.064063,1.263515,13958856,13465464,2.69,1.3,NaN,90.07,1016.1,30.09,345.008,113.992,16.824,16.868,NaN,NaN,EQU,-0.78,43.0939933333333,-125.114856666667,16.6596
2019-07-23 22:21:00,NaN,9.96,NaN,14539909,12970050,252.56,5,9.93,26.12,1021.38,9.96,-0.28,67,16.93,0,0.064006,1.26222,13992792,13498921,2.68,1.3,NaN,98.05,1016.09,30.09,342.671,113.311,16.874,16.906,NaN,NaN,EQU,15.61,43.0960983333333,-125.117618333333,16.6998
2019-07-23 22:24:00,NaN,9.97,NaN,14550464,12977057,253.23,4.75,9.95,26.19,1021.52,9.97,-0.28,67,16.97,0,0.063803,1.260778,13977636,13484502,2.68,1.3,NaN,100.23,1016.2,30.1,342.375,113.291,16.9,16.939,NaN,NaN,EQU,5.98,43.097895,-125.120206666667,16.75
2019-07-23 22:27:00,NaN,9.94,NaN,14574848,12993242,254.85,4.94,9.92,26.19,1021.58,9.94,-0.3,67,17.07,0,0.063967,1.257163,14037253,13541413,2.71,1.3,NaN,92.85,1016.2,30.1,338.527,112.303,17.039,17.061,NaN,NaN,EQU,-2.33,43.099765,-125.122826666667,16.8958333333333
2019-07-23 22:30:00,NaN,9.97,NaN,14555582,12972811,255.79,5.06,9.94,26.19,1021.58,9.97,-0.38,67,17.17,0,0.063897,1.253246,14035948,13540659,2.7,1.3,NaN,98.96,1016.25,30.11,336.012,111.742,17.168,17.178,NaN,NaN,EQU,-1.57,43.10272,-125.12606,17.0620166666667
2019-07-23 22:33:00,NaN,9.98,NaN,14580702,12988353,257.77,4.94,9.96,26.19,1021.65,9.98,-0.32,67,17.35,0,0.063881,1.247361,14047555,13551840,2.68,1.3,NaN,101.51,1016.29,30.11,332.552,110.988,17.33,17.35,NaN,NaN,EQU,-2.33,43.1044433333333,-125.128676666667,17.18795
2019-07-23 22:36:00,NaN,9.95,NaN,14537094,12944256,259.37,5.06,9.93,26.19,1021.33,9.96,-0.32,67,17.42,0,0.063937,1.245289,13965216,13472058,2.69,1.3,NaN,96.46,1016.11,30.11,332.268,110.934,17.322,17.368,NaN,NaN,EQU,-1.67,43.1063083333333,-125.131345,17.1468166666667
2019-07-23 22:39:00,NaN,10,NaN,14572491,12978030,258.69,5,9.97,26.19,1021.57,10,-0.29,67,17.35,0,0.063832,1.243828,14046694,13551138,2.69,1.3,NaN,103.97,1016.2,30.11,331.223,110.653,17.408,17.397,NaN,NaN,EQU,10.1,43.108705,-125.134285,17.2951166666667
2019-07-23 22:42:00,NaN,10.02,NaN,14578899,12975039,261.23,4.75,10,26.19,1021.64,10.03,-0.28,67,17.52,0,0.063785,1.240275,14074557,13578242,2.68,1.29,NaN,107.75,1016.23,30.11,328.35,109.934,17.498,17.503,NaN,NaN,EQU,11.53,43.1108833333333,-125.13731,17.3568333333333
2019-07-23 22:45:00,NaN,9.97,NaN,14579922,12970154,262.92,4.75,9.94,26.19,1021.57,9.97,-0.31,67,17.62,0,0.063738,1.236533,14031168,13536037,2.68,1.3,NaN,100,1016.27,30.11,325.663,109.314,17.606,17.626,NaN,NaN,EQU,-0.28,43.11224,-125.140506666667,17.4607
2019-07-23 22:48:00,NaN,9.94,NaN,14563878,12949250,264.88,5,9.92,26.12,1021.6,9.94,-0.36,67,17.71,0,0.063723,1.234246,14019304,13523807,2.68,1.3,NaN,94.28,1016.21,30.11,323.899,108.827,17.641,17.673,NaN,NaN,EQU,3.04,43.113195,-125.144801666667,17.4992
2019-07-23 22:51:00,NaN,9.96,NaN,14589998,12969738,265.67,4.81,9.94,26.19,1021.62,9.96,-0.27,67,17.71,0,0.063714,1.233643,14067344,13570717,2.69,1.3,NaN,99.65,1016.23,30.1,322.412,108.332,17.639,17.675,NaN,NaN,EQU,2.72,43.114035,-125.149303333333,17.4853833333333
2019-07-23 22:54:00,NaN,9.92,NaN,14580530,12960633,265.86,4.87,9.91,26.12,1021.64,9.92,-0.34,67,17.73,0,0.063738,1.232784,14021018,13525453,2.69,1.3,NaN,91.97,1016.27,30.1,322.08,108.286,17.673,17.704,NaN,NaN,EQU,9.42,43.11496,-125.153786666667,17.5029333333333
2019-07-23 22:57:00,NaN,9.97,NaN,14565390,12944536,266.62,4.81,9.94,26.19,1021.61,9.97,-0.24,67,17.75,0,0.06372,1.232204,13979145,13485864,2.69,1.3,NaN,98.79,1016.31,30.1,321.071,107.972,17.685,17.716,NaN,NaN,EQU,2.08,43.11519,-125.157816666667,17.52015
2019-07-23 23:00:00,NaN,9.92,NaN,14598200,12972645,266.94,4.87,9.9,26.12,1021.62,9.92,-0.3,67,17.75,0,0.063645,1.232136,14038266,13542019,2.69,1.3,NaN,91.48,1016.26,30.09,321.381,108.074,17.675,17.715,NaN,NaN,EQU,2.55,43.11549,-125.162235,17.5066166666667
2019-07-23 23:03:00,NaN,9.98,NaN,14583738,12960731,266.63,4.94,9.96,26.12,1021.72,9.98,-0.21,67,17.74,0,0.063493,1.232727,14043306,13547850,2.69,1.3,NaN,100.81,1016.33,30.08,321.954,108.218,17.662,17.693,NaN,NaN,EQU-DRAIN,7.13,43.1158583333333,-125.167153333333,17.5052166666667
2019-07-23 23:07:00,NaN,9.93,NaN,14570607,12946650,267.33,5,9.91,26.06,1021.66,9.93,0.38,67,17.72,0,0.063637,1.232764,14001437,13506595,2.69,1.3,NaN,91.43,1016.33,30.07,322.432,108.368,17.663,17.688,NaN,NaN,EQU,-18.43,43.116315,-125.17385,17.501
2019-07-23 23:10:00,NaN,9.96,NaN,14545618,12925723,266.89,5.12,9.94,25.94,1021.8,9.97,0.27,67,17.72,0,0.063711,1.232622,13970022,13476910,2.7,1.3,NaN,98.28,1016.48,30.07,321.377,108.047,17.673,17.703,NaN,NaN,EQU,-27.43,43.11512,-125.178958333333,17.5238666666667
2019-07-23 23:13:00,NaN,10,NaN,14574895,12952870,266.59,4.87,9.97,26,1021.68,9.99,0.21,67,17.74,0,0.063648,1.232498,14037627,13542332,2.69,1.3,NaN,104.8,1016.36,30.05,322.511,108.426,17.667,17.702,NaN,NaN,EQU,-27.44,43.11009,-125.170885,17.4715333333333
2019-07-23 23:15:00,NaN,9.99,NaN,14568794,12953350,264.85,5,9.97,26.06,1021.66,9.99,0.14,67,17.69,0,0.063675,1.23404,14050376,13553849,2.69,1.3,NaN,104.75,1016.3,30.05,326.01,109.467,17.593,17.642,NaN,NaN,EQU,-27.45,43.1087366666667,-125.167535,17.4129166666667
2019-07-23 23:18:00,NaN,9.98,NaN,14574980,12968032,262.13,5.12,9.95,26.06,1021.68,9.97,0.23,67,17.56,0,0.064073,1.238082,14039322,13542777,2.69,1.31,NaN,100.87,1016.34,30.04,329.658,110.399,17.477,17.514,NaN,NaN,EQU,-27.44,43.1046583333333,-125.15735,17.2662666666667
2019-07-23 23:21:00,NaN,10.02,NaN,14574362,12977013,259.35,4.81,10,26,1021.61,10.02,0.19,67,17.35,0,0.063191,1.247888,14011478,13516294,2.68,1.3,NaN,108.72,1016.28,30.03,336.095,111.976,17.168,17.267,NaN,NaN,EQU,-27.45,43.1005916666667,-125.147193333333,16.851
2019-07-23 23:24:00,NaN,10.03,NaN,14563101,12978716,255.9,4.81,10,26.06,1021.6,10.03,0.2,67,17.04,0,0.063723,1.257087,14024134,13528383,2.69,1.3,NaN,110.25,1016.32,30.03,342.967,113.554,16.902,16.967,NaN,NaN,EQU,-27.45,43.096725,-125.136916666667,16.7000833333333
2019-07-23 23:27:00,NaN,10.03,NaN,14541127,12971044,252.43,4.56,10,26.06,1021.65,10.03,0.2,67,16.86,0,0.063656,1.263796,14049075,13552253,2.68,1.3,NaN,107.87,1016.34,30.02,347.854,114.749,16.74,16.792,NaN,NaN,EQU,-27.45,43.0930333333333,-125.126255,16.52485
2019-07-23 23:30:00,NaN,9.93,NaN,14562374,12994708,251.07,4.94,9.91,26.06,1021.59,9.93,0.14,67,16.68,0,0.063753,1.270125,13994773,13499146,2.69,1.31,NaN,92.3,1016.29,30.02,352.831,115.984,16.574,16.625,NaN,NaN,EQU,-27.46,43.0892366666667,-125.115218333333,16.3922166666667
2019-07-23 23:33:00,NaN,9.94,NaN,14554483,12986961,251.29,4.94,9.92,26.06,1021.53,9.94,0.23,67,16.58,0,0.062996,1.274426,14011005,13515278,2.68,1.31,NaN,95.57,1016.23,30.02,355.504,116.576,16.448,16.508,NaN,NaN,EQU,-27.45,43.0854066666667,-125.103871666667,16.2755666666667
2019-07-23 23:36:00,NaN,9.94,NaN,14560612,12996755,250.04,5,9.92,26.06,1021.53,9.94,0.2,67,16.52,0,0.062165,1.276978,13992788,13497856,2.69,1.31,NaN,94.23,1016.23,30.02,359.348,117.671,16.377,16.442,NaN,NaN,EQU,-27.45,43.0819016666667,-125.092531666667,16.1793333333333
2019-07-23 23:39:00,NaN,9.95,NaN,14562059,12993019,251.5,5.06,9.93,26.06,1021.51,9.95,0.18,67,16.37,0,0.063553,1.28228,14009460,13514191,2.68,1.3,NaN,96.41,1016.22,30.01,363.073,118.579,16.272,16.318,NaN,NaN,EQU,-27.46,43.0786716666667,-125.08093,16.1161833333333
2019-07-23 23:42:00,NaN,10.01,NaN,14557087,12977488,254.71,4.94,9.98,26.06,1021.53,10.01,0.18,67,16.35,0,0.063183,1.283166,14039984,13543921,2.68,1.3,NaN,106.36,1016.22,30.01,363.663,118.753,16.266,16.31,NaN,NaN,EQU,-27.45,43.0756433333333,-125.069251666667,16.0781
2019-07-23 23:45:00,NaN,10.02,NaN,14558075,12965132,258.56,4.87,9.99,26.12,1021.57,10.02,0.19,67,16.38,0,0.063058,1.283224,14019865,13524773,2.68,1.3,NaN,107.33,1016.24,30.01,360.473,117.744,16.264,16.323,NaN,NaN,EQU,-27.46,43.073095,-125.057391666667,16.0638666666667
