#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 04 19 52 999 99.0 99.0  2.22  8.33  6.15 231 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 20 22 999 99.0 99.0  2.17  7.69  6.17 239 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 20 52 999 99.0 99.0  2.09  8.33  6.08 238 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 21 22 999 99.0 99.0  2.15  8.33  6.45 239 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 21 52 999 99.0 99.0  1.98  8.33  6.30 244 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 22 22 999 99.0 99.0  1.91  8.33  6.23 249 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 22 52 999 99.0 99.0  1.88  8.33  6.23 246 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 23 22 999 99.0 99.0  1.97  8.33  6.51 246 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 23 52 999 99.0 99.0  1.95  8.33  6.58 248 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 00 22 999 99.0 99.0  2.06  7.69  6.53 241 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 00 52 999 99.0 99.0  1.85  7.69  6.44 245 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 01 22 999 99.0 99.0  1.92  7.69  6.55 241 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 01 52 999 99.0 99.0  1.77  7.69  6.30 245 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 02 22 999 99.0 99.0  1.92  7.69  6.42 253 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 02 52 999 99.0 99.0  1.88  7.69  6.33 239 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 03 22 999 99.0 99.0  1.91  8.33  6.20 259 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 03 52 999 99.0 99.0  1.76  8.33  6.15 272 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 04 22 999 99.0 99.0  1.90  7.14  6.18 231 9999.0 999.0  12.8 999.0 99.0 99.00
2017 01 05 04 52 999 99.0 99.0  1.79  8.33  6.19 262 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 05 22 999 99.0 99.0  1.78  7.69  6.18 245 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 05 52 999 99.0 99.0  1.82  7.14  6.04 255 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 06 22 999 99.0 99.0  1.80  7.69  6.09 259 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 06 52 999 99.0 99.0  1.70  7.69  5.90 246 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 07 22 999 99.0 99.0  1.66  7.69  5.89 263 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 07 52 999 99.0 99.0  1.77  7.14  6.18 241 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 08 22 999 99.0 99.0  1.73  7.69  6.15 261 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 08 52 999 99.0 99.0  1.47  8.33  5.71 269 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 09 22 999 99.0 99.0  1.54  7.69  5.69 272 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 09 52 999 99.0 99.0  1.56  7.69  5.67 253 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 10 22 999 99.0 99.0  1.56  7.69  5.47 262 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 10 52 999 99.0 99.0  1.63  7.69  5.69 255 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 11 22 999 99.0 99.0  1.62  7.69  5.73 259 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 11 52 999 99.0 99.0  1.53  5.56  5.57 320 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 12 52 999 99.0 99.0  1.45  8.33  5.48 270 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 13 22 999 99.0 99.0  1.47  7.69  5.53 251 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 13 52 999 99.0 99.0  1.46  7.69  5.69 252 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 05 14 22 999 99.0 99.0  1.42  8.33  5.47 265 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 05 14 52 999 99.0 99.0  1.49  7.14  5.43 258 9999.0 999.0  12.9 999.0 99.0 99.00
