#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 11 14 40 999 99.0 99.0  1.81  9.88  7.27 312 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 15 10 999 99.0 99.0  1.68 15.38  7.06 294 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 15 40 999 99.0 99.0  1.67  9.09  6.58 305 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 16 10 999 99.0 99.0  1.70 11.11  7.05 292 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 16 40 999 99.0 99.0  1.80  9.88  7.01 301 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 17 10 999 99.0 99.0  1.70 11.11  6.70 295 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 17 40 999 99.0 99.0  1.80  9.88  6.74 298 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 18 10 999 99.0 99.0  1.80 14.29  7.16 288 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 18 40 999 99.0 99.0  1.57 11.11  6.50 301 9999.0 999.0  14.3 999.0 99.0 99.00
2008 11 11 19 10 999 99.0 99.0  1.70 14.29  6.92 285 9999.0 999.0  14.3 999.0 99.0 99.00
2008 11 11 19 40 999 99.0 99.0  1.73 14.29  6.58 291 9999.0 999.0  14.2 999.0 99.0 99.00
