#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 05 20 16 360  3.1 99.0 99.00 99.00 99.00 999 1023.7  12.1  11.4 999.0 99.0 99.00
2018 03 05 21 16 290  4.1 99.0 99.00 99.00 99.00 999 1022.8  11.4  11.5 999.0 99.0 99.00
2018 03 05 22 16 300  4.6 99.0 99.00 99.00 99.00 999 1021.8  11.7  11.6 999.0 99.0 99.00
2018 03 05 23 06 300  5.1 99.0 99.00 99.00 99.00 999 1021.1  12.0  11.6 999.0 99.0 99.00
2018 03 06 00 06 290  5.7 99.0 99.00 99.00 99.00 999 1020.3  12.3  11.6 999.0 99.0 99.00
2018 03 06 01 06 290  6.2 99.0 99.00 99.00 99.00 999 1020.2  12.6  11.6 999.0 99.0 99.00
2018 03 06 02 06 300  5.1 99.0 99.00 99.00 99.00 999 1020.3  12.8  11.6 999.0 99.0 99.00
2018 03 06 03 06 320  4.1 99.0 99.00 99.00 99.00 999 1020.2  12.3  11.5 999.0 99.0 99.00
2018 03 06 04 06  60  2.6 99.0 99.00 99.00 99.00 999 1020.3  12.8  11.6 999.0 99.0 99.00
2018 03 06 05 06  50  4.6 99.0 99.00 99.00 99.00 999 1020.6  13.0  11.5 999.0 99.0 99.00
2018 03 06 06 06  30  5.1 99.0 99.00 99.00 99.00 999 1020.8  12.6  11.5 999.0 99.0 99.00
2018 03 06 07 06  30  6.2 99.0 99.00 99.00 99.00 999 1020.2  12.7  11.5 999.0 99.0 99.00
2018 03 06 08 06  30  6.7 99.0 99.00 99.00 99.00 999 1019.9  12.4  11.4 999.0 99.0 99.00
2018 03 06 09 06  50  6.2 99.0 99.00 99.00 99.00 999 1019.9  11.2  11.4 999.0 99.0 99.00
2018 03 06 10 06  30  5.7 99.0 99.00 99.00 99.00 999 1019.5  11.4  11.3 999.0 99.0 99.00
2018 03 06 11 06  50  6.7 99.0 99.00 99.00 99.00 999 1019.0  11.3  11.3 999.0 99.0 99.00
2018 03 06 12 06  40  6.2 99.0 99.00 99.00 99.00 999 1019.2  11.7  11.3 999.0 99.0 99.00
2018 03 06 13 06  50  6.7 99.0 99.00 99.00 99.00 999 1019.1  10.6  11.2 999.0 99.0 99.00
2018 03 06 14 06  60  7.7 99.0 99.00 99.00 99.00 999 1019.0  10.3  11.2 999.0 99.0 99.00
2018 03 06 15 06  50  7.7 99.0 99.00 99.00 99.00 999 1019.0  10.5  11.3 999.0 99.0 99.00
2018 03 06 16 06  40  8.2 99.0 99.00 99.00 99.00 999 1019.2  10.4  11.3 999.0 99.0 99.00
2018 03 06 17 06  40  7.7 99.0 99.00 99.00 99.00 999 1019.2  11.3  11.3 999.0 99.0 99.00
2018 03 06 18 06  40  6.2 99.0 99.00 99.00 99.00 999 1019.5  11.8  11.3 999.0 99.0 99.00
2018 03 06 19 06  20  3.6 99.0 99.00 99.00 99.00 999 1019.5  12.6  11.4 999.0 99.0 99.00
2018 03 06 20 06 110  2.1 99.0 99.00 99.00 99.00 999 1019.1  13.3  11.7 999.0 99.0 99.00
2018 03 06 21 06 130  2.6 99.0 99.00 99.00 99.00 999 1018.3  13.0  11.8 999.0 99.0 99.00
2018 03 06 22 06 200  3.1 99.0 99.00 99.00 99.00 999 1017.8  13.3  12.0 999.0 99.0 99.00
2018 03 06 23 06 230  3.1 99.0 99.00 99.00 99.00 999 1017.5  13.5  12.2 999.0 99.0 99.00
2018 03 07 00 06 250  4.1 99.0 99.00 99.00 99.00 999 1017.0  13.5  12.0 999.0 99.0 99.00
2018 03 07 01 06 260  4.1 99.0 99.00 99.00 99.00 999 1017.1  13.4  11.9 999.0 99.0 99.00
2018 03 07 02 06 260  3.6 99.0 99.00 99.00 99.00 999 1017.7  12.8  11.8 999.0 99.0 99.00
2018 03 07 03 06 290  2.1 99.0 99.00 99.00 99.00 999 1017.6  12.4  11.7 999.0 99.0 99.00
2018 03 07 04 06 100  1.5 99.0 99.00 99.00 99.00 999 1017.2  12.0  11.6 999.0 99.0 99.00
2018 03 07 05 06 110  1.5 99.0 99.00 99.00 99.00 999 1017.0  12.2  11.6 999.0 99.0 99.00
2018 03 07 06 06 150  2.1 99.0 99.00 99.00 99.00 999 1017.1  12.1  11.6 999.0 99.0 99.00
2018 03 07 07 06  20  3.1 99.0 99.00 99.00 99.00 999 1017.4  12.1  11.5 999.0 99.0 99.00
2018 03 07 08 06  20  4.6 99.0 99.00 99.00 99.00 999 1016.8  12.0  11.5 999.0 99.0 99.00
2018 03 07 09 06  60  5.1 99.0 99.00 99.00 99.00 999 1016.7  12.0  11.5 999.0 99.0 99.00
2018 03 07 10 06  50  5.1 99.0 99.00 99.00 99.00 999 1015.8  11.5  11.5 999.0 99.0 99.00
2018 03 07 11 06  60  5.7 99.0 99.00 99.00 99.00 999 1015.8  11.7  11.5 999.0 99.0 99.00
